url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
https://www.rottentomatoes.com/m/wedding_slashers,,23,
https://www.rottentomatoes.com/m/slaughter_night,,26,
https://www.rottentomatoes.com/m/the_canyonlands,17,20,
https://www.rottentomatoes.com/m/blood_cult,,9,
https://www.rottentomatoes.com/m/six_shes_and_a_he,,,
https://www.rottentomatoes.com/m/follow_the_light,,,
https://www.rottentomatoes.com/m/unveiled,,,
https://www.rottentomatoes.com/m/dead_heist,,88,
https://www.rottentomatoes.com/m/shadow_of_the_wolf,,48,
https://www.rottentomatoes.com/m/the_elevator,,,
https://www.rottentomatoes.com/m/acolytes,75,31,
https://www.rottentomatoes.com/m/false_start,,,
https://www.rottentomatoes.com/m/bit,93,44,
https://www.rottentomatoes.com/m/radio_silence,,,
https://www.rottentomatoes.com/m/kingdom_of_the_vampire,,14,
https://www.rottentomatoes.com/m/new_life,33,26,
https://www.rottentomatoes.com/m/bone_tomahawk,91,74,"Bone Tomahawk's peculiar genre blend won't be for everyone, but its gripping performances and a slow-burning story should satisfy those in search of something different."
https://www.rottentomatoes.com/m/seeing_is_believing,,,
https://www.rottentomatoes.com/m/vampus_horror_tales,,,
https://www.rottentomatoes.com/m/slanted,68,65,"Slantedblends genre thrills and pointed commentary on racial identity into a daring body horror parable, even if its occasionally unfocused script keeps writer-director Amy Wang's provocative vision from fully landing."
https://www.rottentomatoes.com/m/doodlebug,,71,
https://www.rottentomatoes.com/m/munch,,80,
https://www.rottentomatoes.com/m/a_reckoning,,6,
https://www.rottentomatoes.com/m/the_chant_of_july,,,
https://www.rottentomatoes.com/m/the_last_shift,66,37,"The Last Shiftdoesn't quite reach the potential of its premise, however a powerful performance from Richard Jenkins makes it worth the watch."
https://www.rottentomatoes.com/m/stranger_in_our_house,20,30,
https://www.rottentomatoes.com/m/multiplex,,,
https://www.rottentomatoes.com/m/revenge_of_the_boogeyman,,,
https://www.rottentomatoes.com/m/gingerclown,,11,
https://www.rottentomatoes.com/m/from_within,,40,
https://www.rottentomatoes.com/m/frankenstein_1970,,20,
https://www.rottentomatoes.com/m/exte_hair_extensions,,,
https://www.rottentomatoes.com/m/autopsy,,,
https://www.rottentomatoes.com/m/bull,,,
https://www.rottentomatoes.com/m/the_smiling_man,,,
https://www.rottentomatoes.com/m/vampire_couch_trip,,,
https://www.rottentomatoes.com/m/slumber_party_massacre_iii,20,30,
https://www.rottentomatoes.com/m/the_place_where_the_last_man_died,,,
https://www.rottentomatoes.com/m/bloodthirsty,80,24,"Offering a hauntingly lush style and plenty of gore,Bloodthirstysuccessfully captures the nightmarish darkness behind being hungry like the wolf in the quest for fame."
https://www.rottentomatoes.com/m/the_threshold,,,
https://www.rottentomatoes.com/m/hunters,,40,
https://www.rottentomatoes.com/m/the_mysterious_island,,,
https://www.rottentomatoes.com/m/dracula_rising,,59,
https://www.rottentomatoes.com/m/i_know_what_you_did_last_summer,47,41,"A by-the-numbers slasher that arrived a decade too late, the mostly tediousI Know What You Did Last Summerwill likely only hook diehard fans of the genre."
https://www.rottentomatoes.com/m/valentina,,,
https://www.rottentomatoes.com/m/paradise_lost,,62,
https://www.rottentomatoes.com/m/dont_answer,,,
https://www.rottentomatoes.com/m/hum_kaun_hai,,14,
https://www.rottentomatoes.com/m/a-caixa,,73,
https://www.rottentomatoes.com/m/lake_effect,,,
https://www.rottentomatoes.com/m/psychic_killer,,25,
https://www.rottentomatoes.com/m/the_ouija_possession,,22,
https://www.rottentomatoes.com/m/cemetery_of_lost_souls,,,
https://www.rottentomatoes.com/m/zydeco,,,
https://www.rottentomatoes.com/m/hex_vs_witchcraft,,,
https://www.rottentomatoes.com/m/kill,,,
https://www.rottentomatoes.com/m/bad_seeds,,87,
https://www.rottentomatoes.com/m/dream_eater,68,42,
https://www.rottentomatoes.com/m/lord_of_illusions,54,53,"Lord of Illusionsmay come as something of a disappointment in the context of writer-director Clive Barker's best work, but genre fans should be reasonably diverted."
https://www.rottentomatoes.com/m/puppet_master_the_legacy,,21,
https://www.rottentomatoes.com/m/the_curse_of_lilith_ratchet,,,
https://www.rottentomatoes.com/m/the_woman_who_keeps_a_murderer,,,
https://www.rottentomatoes.com/m/murder_on_d_street,,,
https://www.rottentomatoes.com/m/november,31,41,"Murky and too artsy for its own good,Novemberends up being a case of style with little substance."
https://www.rottentomatoes.com/m/hush_up_sweet_charlotte,,,
https://www.rottentomatoes.com/m/what_we_do_in_the_shadows,96,87,"Smarter, fresher, and funnier than a modern vampire movie has any right to be,What We Do in the Shadowsis bloody good fun."
https://www.rottentomatoes.com/m/wait_wait_dont_kill_me,,,
https://www.rottentomatoes.com/m/freeze_me,55,43,
https://www.rottentomatoes.com/m/the_forlorned,,,
https://www.rottentomatoes.com/m/endless,24,24,"While it hopes to make viewers swoon over a bond that defies death, all but the most passionate fans of YA romance may struggle to arouse even puppy love forEndless."
https://www.rottentomatoes.com/m/not_like_us,,,
https://www.rottentomatoes.com/m/a44,,92,
https://www.rottentomatoes.com/m/the_zeme,,,
https://www.rottentomatoes.com/m/monster_hunters,,,
https://www.rottentomatoes.com/m/the_righteous,92,68,Assured work from writer-director Mark O'Brien and Henry Czerny's powerhouse performance putThe Righteousa cut above the average supernatural thriller.
https://www.rottentomatoes.com/m/hypochondriac,84,54,"Hypochondriacmistakes a few common horror ailments for exotic afflictions, but this unsettling look at mental illness and trauma proves properly contagious."
https://www.rottentomatoes.com/m/drive_in_massacre,,5,
https://www.rottentomatoes.com/m/swamp_woman,,,
https://www.rottentomatoes.com/m/wolf_hollow,,82,
https://www.rottentomatoes.com/m/face_of_the_screaming_werewolf,,25,
https://www.rottentomatoes.com/m/evil_eyes,,15,
https://www.rottentomatoes.com/m/love-after-death,,,
https://www.rottentomatoes.com/m/the_frankenstein_syndrome,,29,
https://www.rottentomatoes.com/m/i_heart_u,,,
https://www.rottentomatoes.com/m/ive_been_waiting_for_you,,56,
https://www.rottentomatoes.com/m/lupt,,,
https://www.rottentomatoes.com/m/trees,,,
https://www.rottentomatoes.com/m/beg,,,
https://www.rottentomatoes.com/m/red_static_rising,,,
https://www.rottentomatoes.com/m/screamtime,,17,
https://www.rottentomatoes.com/m/lost-suburbia,,89,
https://www.rottentomatoes.com/m/ascension,,,
https://www.rottentomatoes.com/m/the_yearly_harvest,,,
https://www.rottentomatoes.com/m/dumpster_baby,,8,
https://www.rottentomatoes.com/m/mummy_shark,,,
https://www.rottentomatoes.com/m/heat_wave,,,
https://www.rottentomatoes.com/m/padmashri,,,
https://www.rottentomatoes.com/m/five_minutes,,,
https://www.rottentomatoes.com/m/your_lucky_day,90,54,
https://www.rottentomatoes.com/m/the_undertaker_and_his_pals,,44,
https://www.rottentomatoes.com/m/table_for_two,,,
https://www.rottentomatoes.com/m/traum,,,
https://www.rottentomatoes.com/m/brides_to_be,,,
https://www.rottentomatoes.com/m/bakemono,,,
https://www.rottentomatoes.com/m/club_vampire,,0,
https://www.rottentomatoes.com/m/the_blood_of_wolves,100,94,
https://www.rottentomatoes.com/m/in_search_of_darkness_part_ii,83,95,
https://www.rottentomatoes.com/m/killer-tomatoes-strike-back,,31,
https://www.rottentomatoes.com/m/marry_f_kill,,,
https://www.rottentomatoes.com/m/messengers_2_the_scarecrow,,17,
https://www.rottentomatoes.com/m/whispers_of_the_witching_hour,,,
https://www.rottentomatoes.com/m/ice_cream_man,,45,
https://www.rottentomatoes.com/m/ambrogio_the_first_vampire,,,
https://www.rottentomatoes.com/m/homestay,,90,
https://www.rottentomatoes.com/m/anonymous_616,,,
https://www.rottentomatoes.com/m/hereafter,48,38,"Despite a thought-provoking premise and Clint Eastwood's typical flair as director,Hereafterfails to generate much compelling drama, straddling the line between poignant sentimentality and hokey tedium."
https://www.rottentomatoes.com/m/the_demons_of_dorothy,,,
https://www.rottentomatoes.com/m/mute_witness,85,66,Mute Witnessis a slickly crafted horror/thriller with some surprising comic twists.
https://www.rottentomatoes.com/m/the_soul,,81,
https://www.rottentomatoes.com/m/bloodwork,,20,
https://www.rottentomatoes.com/m/liliths_awakening,,,
https://www.rottentomatoes.com/m/sangdil,,,
https://www.rottentomatoes.com/m/mardi_gras_massacre,,12,
https://www.rottentomatoes.com/m/liza_warden_from_hell,,,
https://www.rottentomatoes.com/m/twilight_dinner,,,
https://www.rottentomatoes.com/m/salina,,,
https://www.rottentomatoes.com/m/iblis,,,
https://www.rottentomatoes.com/m/the_writers_ghost,,,
https://www.rottentomatoes.com/m/dark_cove,,,
https://www.rottentomatoes.com/m/faye,86,40,
https://www.rottentomatoes.com/m/bride_of_frankenstein,98,88,"An eccentric, campy, technically impressive, and frightening picture, James Whale'sBride of Frankensteinhas aged remarkably well."
https://www.rottentomatoes.com/m/nasty,,,
https://www.rottentomatoes.com/m/tales_of_the_unknown,,,
https://www.rottentomatoes.com/m/drive_in,,6,
https://www.rottentomatoes.com/m/zombie_games,,,
https://www.rottentomatoes.com/m/bloodthirst,,,
https://www.rottentomatoes.com/m/deliver_us_from_evil,100,89,"Deliver Us From Evilis a superb documentary and a searing look at an institution protecting its leaders at the expense of its followers. A profoundly disturbing chronicle of a wolf in sheep's clothing, the film builds a clear-eyed case against pedophile priest Oliver O'Grady, and the Catholic bureaucracy that protected him. The recollections of O'Grady's victims are nothing short of shocking and heartbreaking."
https://www.rottentomatoes.com/m/endless_corridor,,,
https://www.rottentomatoes.com/m/sequence_break,78,35,
https://www.rottentomatoes.com/m/abject,,,
https://www.rottentomatoes.com/m/agonia,,,
https://www.rottentomatoes.com/m/1313_cougar_cult,,21,
https://www.rottentomatoes.com/m/bluebeard,,64,
https://www.rottentomatoes.com/m/ice_storm,86,82,Director Ang Lee revisits the ennui-laden decadence of 1970s suburban America with deft humor and gripping pathos.
https://www.rottentomatoes.com/m/black_mold,,,
https://www.rottentomatoes.com/m/caroushell,,62,
https://www.rottentomatoes.com/m/study_hell,,10,
https://www.rottentomatoes.com/m/the_actor,,,
https://www.rottentomatoes.com/m/flesh_freaks,,,
https://www.rottentomatoes.com/m/doghouse,48,46,"An amateurish, unfunny and unscary British horror-comedy that could be accused of misogyny."
https://www.rottentomatoes.com/m/wolf_devil_woman,,,
https://www.rottentomatoes.com/m/the_banishing,65,26,"The Banishingnever truly taps into its full potential, although this gothic haunted house story still exudes a certain stately chill."
https://www.rottentomatoes.com/m/curse_of_crom_the_legend_of_halloween,,,
https://www.rottentomatoes.com/m/rent_a_pal,69,63,"Rent-A-Palsuffers from untapped thematic potential, but Wil Wheaton's unsettling performance makes this unique horror story worth watching."
https://www.rottentomatoes.com/m/unleashing_the_demons,,,
https://www.rottentomatoes.com/m/suzzanna_buried_alive,,33,
https://www.rottentomatoes.com/m/cell_count,,12,
https://www.rottentomatoes.com/m/hell_nurse,,,
https://www.rottentomatoes.com/m/between_the_trees,,8,
https://www.rottentomatoes.com/m/the-death-of-alice-blue,,60,
https://www.rottentomatoes.com/m/snuff_tapes,,,
https://www.rottentomatoes.com/m/ghostwatcher_2,,22,
https://www.rottentomatoes.com/m/the_phoenix_tapes_97,,,
https://www.rottentomatoes.com/m/i_saw_the_face_of_the_devil,,,
https://www.rottentomatoes.com/m/fresh,88,91,"Well cast and sharply directed,Freshserves as an attention-getting calling card for writer-director Boaz Yakin as well as a gripping urban drama."
https://www.rottentomatoes.com/m/monster_on_the_campus,,27,
https://www.rottentomatoes.com/m/buyer_beware,,,
https://www.rottentomatoes.com/m/sorority_slaughterhouse,,,
https://www.rottentomatoes.com/m/sugar_mill,,,
https://www.rottentomatoes.com/m/death_blog,,,
https://www.rottentomatoes.com/m/santo-in-the-wax-museum,,,
https://www.rottentomatoes.com/m/stuck,73,54,"Steeped in gallows humor,Stuckis a taut, tense examination of a tragic accident."
https://www.rottentomatoes.com/m/undone,,,
https://www.rottentomatoes.com/m/english_padam,,,
https://www.rottentomatoes.com/m/up_from_the_depths,,9,
https://www.rottentomatoes.com/m/another_evil,67,38,
https://www.rottentomatoes.com/m/camp_utopia,,,
https://www.rottentomatoes.com/m/outer-space,,68,
https://www.rottentomatoes.com/m/dusk,,58,
https://www.rottentomatoes.com/m/razorback,58,47,
https://www.rottentomatoes.com/m/the-curse-of-la-llorona,,,
https://www.rottentomatoes.com/m/death_run,,,
https://www.rottentomatoes.com/m/epidemic,25,54,
https://www.rottentomatoes.com/m/cell_213,17,20,
https://www.rottentomatoes.com/m/the_god_of_death,,,
https://www.rottentomatoes.com/m/malignant,,40,
https://www.rottentomatoes.com/m/i_was_a_teenage_zombie,20,34,
https://www.rottentomatoes.com/m/kill_command,75,46,
https://www.rottentomatoes.com/m/todd,,,
https://www.rottentomatoes.com/m/dead_ant,69,41,
https://www.rottentomatoes.com/m/broken_contact_a_poltergeist_story,,,
https://www.rottentomatoes.com/m/the_doll_under_the_stairs,,,
https://www.rottentomatoes.com/m/wake,27,61,
https://www.rottentomatoes.com/m/teddy-scares,,,
https://www.rottentomatoes.com/m/heavens_war,,89,
https://www.rottentomatoes.com/m/serial-killer,,,
https://www.rottentomatoes.com/m/serial_killer,,,
https://www.rottentomatoes.com/m/handling_the_undead,75,44,"A grounded zombie picture with emotional bite,Handling the Undeadshuffles along at a patient pace but succeeds as a poignant and thoughtful addition to the genre."
https://www.rottentomatoes.com/m/89,,93,
https://www.rottentomatoes.com/m/the_evil_gene,,64,
https://www.rottentomatoes.com/m/indiana,80,,
https://www.rottentomatoes.com/m/femme,,83,
https://www.rottentomatoes.com/m/teachers_pet,,,
https://www.rottentomatoes.com/m/the_devils_familiar,,,
https://www.rottentomatoes.com/m/the_guard_from_underground,,17,
https://www.rottentomatoes.com/m/killer_sofa,,43,
https://www.rottentomatoes.com/m/the_skinwalkers_american_werewolves_2,,,
https://www.rottentomatoes.com/m/in_tenebras_into_the_darkness,,,
https://www.rottentomatoes.com/m/solis,0,75,
https://www.rottentomatoes.com/m/the-shortcut,,23,
https://www.rottentomatoes.com/m/two_of_us,98,77,"A remarkable feature debut for director/co-writer Filippo Meneghetti,Two of Ustells a deceptively complex love story while presenting a rich acting showcase for its three leads."
https://www.rottentomatoes.com/m/the_wildman_massacre,,,
https://www.rottentomatoes.com/m/widows_walk,,,
https://www.rottentomatoes.com/m/lurkers,,17,
https://www.rottentomatoes.com/m/hollywoods_new_blood,,0,
https://www.rottentomatoes.com/m/artik,100,28,
https://www.rottentomatoes.com/m/all_is_calm,,,
https://www.rottentomatoes.com/m/dead_7,,,
https://www.rottentomatoes.com/m/dolores,,,
https://www.rottentomatoes.com/m/durgamati_the_myth,0,,
https://www.rottentomatoes.com/m/hellfire,,,
https://www.rottentomatoes.com/m/pernicious,80,71,
https://www.rottentomatoes.com/m/infested,60,18,
https://www.rottentomatoes.com/m/cannibal_taboo,,50,
https://www.rottentomatoes.com/m/do_you_see_me,,,
https://www.rottentomatoes.com/m/imitation,,,
https://www.rottentomatoes.com/m/flesh-eaters-from-outer-space,,20,
https://www.rottentomatoes.com/m/roh,89,50,
https://www.rottentomatoes.com/m/dollhouse,,,
https://www.rottentomatoes.com/m/pin,,58,
https://www.rottentomatoes.com/m/all_must_die,,,
https://www.rottentomatoes.com/m/sweet_sixteen,97,88,"A bleak, but heartbreaking coming-of-age tale that resonates with truth."
https://www.rottentomatoes.com/m/wrong_address,,,
https://www.rottentomatoes.com/m/the_pizzagate_massacre,100,62,
https://www.rottentomatoes.com/m/tokyo_gore_police,80,61,
https://www.rottentomatoes.com/m/grim_weaver,,,
https://www.rottentomatoes.com/m/helpless,,,
https://www.rottentomatoes.com/m/dogman_territory_werewolves_in_the_land_between_the_lakes,,,
https://www.rottentomatoes.com/m/hungry,,,
https://www.rottentomatoes.com/m/the_brother,,,
https://www.rottentomatoes.com/m/brimstone_and_treacle,,68,
https://www.rottentomatoes.com/m/the_pink_egg,,,
https://www.rottentomatoes.com/m/three_cases_of_murder,,76,
https://www.rottentomatoes.com/m/the_other_lamb,74,35,"Smartly directed by Malgorzata Szumowska,The Other Lambuses a young woman's coming-of-age story to explore the powerful hold cults can have on their followers."
https://www.rottentomatoes.com/m/womens_prison_massacre,,26,
https://www.rottentomatoes.com/m/surgikill,,,
https://www.rottentomatoes.com/m/fangirl,,,
https://www.rottentomatoes.com/m/the_legend_of_hawes,,,
https://www.rottentomatoes.com/m/blind_eye,,20,
https://www.rottentomatoes.com/m/earwig,72,25,"Perplexing, unsettling, and alluring in nearly equal measure,Earwigmay be as difficult to understand as it is to forget."
https://www.rottentomatoes.com/m/insectula,,22,
https://www.rottentomatoes.com/m/withdrawal,,,
https://www.rottentomatoes.com/m/3_headed_shark_attack,,29,
https://www.rottentomatoes.com/m/kantemir,,,
https://www.rottentomatoes.com/m/with-you,,,
https://www.rottentomatoes.com/m/only_the_lonely,67,51,
https://www.rottentomatoes.com/m/hell_house_llc_ii_the_abaddon_hotel,,35,
https://www.rottentomatoes.com/m/the_tapes,,0,
https://www.rottentomatoes.com/m/the_embalmer,,,
https://www.rottentomatoes.com/m/rites_of_spring,20,14,
https://www.rottentomatoes.com/m/gone_to_ground,,,
https://www.rottentomatoes.com/m/war_bride,57,75,
https://www.rottentomatoes.com/m/the_fear_of_darkness,,12,
https://www.rottentomatoes.com/m/malice,54,46,
https://www.rottentomatoes.com/m/the_red_tide_massacre,,,
https://www.rottentomatoes.com/m/moon_ghost,,,
https://www.rottentomatoes.com/m/shark_killer,,8,
https://www.rottentomatoes.com/m/scurry,,,
https://www.rottentomatoes.com/m/the_despaired,,,
https://www.rottentomatoes.com/m/legion-of-the-dead,0,19,
https://www.rottentomatoes.com/m/i_the_executioner,,,
https://www.rottentomatoes.com/m/panman,,90,
https://www.rottentomatoes.com/m/killers_from_space,,23,
https://www.rottentomatoes.com/m/full_eclipse,,46,
https://www.rottentomatoes.com/m/she_will,85,48,"More unsettling than truly scary,She Willcasts a thoughtful, hypnotic spell made even stronger by its restrained approach and some strong performances."
https://www.rottentomatoes.com/m/this_island_earth,75,45,
https://www.rottentomatoes.com/m/evilspeak,50,35,
https://www.rottentomatoes.com/m/dororo,,65,
https://www.rottentomatoes.com/m/aake,,,
https://www.rottentomatoes.com/m/legend-of-the-mountain,100,100,
https://www.rottentomatoes.com/m/menu-total,,,
https://www.rottentomatoes.com/m/caroushell_3,,,
https://www.rottentomatoes.com/m/wolf_house,,,
https://www.rottentomatoes.com/m/as_vs_back_in_business,,,
https://www.rottentomatoes.com/m/pee_nak_2,,,
https://www.rottentomatoes.com/m/paranormal_whacktivity,,21,
https://www.rottentomatoes.com/m/christmas_bloody_christmas,78,41,"Perhaps it isn't quite as much fun as a movie about a murderous robot Santa ought to be, but for fans of holiday horror,Christmas Bloody Christmasis still a gift."
https://www.rottentomatoes.com/m/cruise_into_terror,,,
https://www.rottentomatoes.com/m/every_shadow_seems_alive,,,
https://www.rottentomatoes.com/m/the_house_of_fear,,,
https://www.rottentomatoes.com/m/willys_wonderland,60,67,"Willy's Wonderlandisn't quite as much fun as its premise would suggest -- but it's still got Nicolas Cage beating the hell out of bloodthirsty animatronics, which is nice."
https://www.rottentomatoes.com/m/nick_knight,,45,
https://www.rottentomatoes.com/m/twin-peaks-fire-walk-with-me,66,78,"For better or worse,Twin Peaks: Fire Walk With Meis every bit as strange and twisted as you'd expect from David Lynch."
https://www.rottentomatoes.com/m/slashlorette_party,,,
https://www.rottentomatoes.com/m/hellboy,81,66,"With wit, humor and Guillermo del Toro's fantastic visuals, the entertainingHellboytranscends the derivative nature of the genre."
https://www.rottentomatoes.com/m/roxanne,88,63,"Though its sweetness borders on sappiness,Roxanneis an unabashedly romantic comedy that remains one of Steve Martin's funniest films."
https://www.rottentomatoes.com/m/dr_prasad_c_o_sitara,,,
https://www.rottentomatoes.com/m/captive_files_ii,,,
https://www.rottentomatoes.com/m/beloved,,,
https://www.rottentomatoes.com/m/the_fathers_shadow,89,,
https://www.rottentomatoes.com/m/deadly_friend,19,38,"An uninspired departure for Wes Craven, mired by an uneven premise; beware, this is oneDeadly Friend."
https://www.rottentomatoes.com/m/drums_of_fu_manchu,,40,
https://www.rottentomatoes.com/m/dark_mountain,,,
https://www.rottentomatoes.com/m/petes_putrid_peas,,,
https://www.rottentomatoes.com/m/seuls,,,
https://www.rottentomatoes.com/m/pecado,,,
https://www.rottentomatoes.com/m/she_demons,,14,
https://www.rottentomatoes.com/m/melany_rose,,,
https://www.rottentomatoes.com/m/death_do_us_part,,12,
https://www.rottentomatoes.com/m/cursed_in_baja,,,
https://www.rottentomatoes.com/m/raudra,,,
https://www.rottentomatoes.com/m/bloody_chainsaw_girl,,,
https://www.rottentomatoes.com/m/speed_demon,,41,
https://www.rottentomatoes.com/m/yesterday,,,
https://www.rottentomatoes.com/m/spellcaster,,36,
https://www.rottentomatoes.com/m/alraune,,57,
https://www.rottentomatoes.com/m/the_commitment,,,
https://www.rottentomatoes.com/m/the-commitment,,29,
https://www.rottentomatoes.com/m/dog_soldiers,82,79,"Frightening, funny, and packed with action,Dog Soldiersis well worth checking out for genre fans -- and marks writer-director Neil Marshall as a talent to keep an eye on."
https://www.rottentomatoes.com/m/the_devils_heist,,,
https://www.rottentomatoes.com/m/guest_of_evil,,,
https://www.rottentomatoes.com/m/mutator,,,
https://www.rottentomatoes.com/m/the_lost_voyager,,,
https://www.rottentomatoes.com/m/incomplete,,,
https://www.rottentomatoes.com/m/the_cuckoo_clocks_of_hell,,,
https://www.rottentomatoes.com/m/spiderhole,22,13,
https://www.rottentomatoes.com/m/witches_well,,,
https://www.rottentomatoes.com/m/bloodletting,,83,
https://www.rottentomatoes.com/m/the_haunting_of_sorority_row,,39,
https://www.rottentomatoes.com/m/anhedonia,,,
https://www.rottentomatoes.com/m/the_dead_and_the_damned,,5,
https://www.rottentomatoes.com/m/mortuary_massacre,,,
https://www.rottentomatoes.com/m/a_song_from_the_dark,,,
https://www.rottentomatoes.com/m/deaths_door,,,
https://www.rottentomatoes.com/m/cold_case,,,
https://www.rottentomatoes.com/m/gage,,,
https://www.rottentomatoes.com/m/maa_oori_polimera,,,
https://www.rottentomatoes.com/m/sea-of-madness,,,
https://www.rottentomatoes.com/m/conscience,,,
https://www.rottentomatoes.com/m/the_haunting_of_the_tower_of_london,,,
https://www.rottentomatoes.com/m/mandy_the_haunted_doll,,5,
https://www.rottentomatoes.com/m/night_gallery,,79,
https://www.rottentomatoes.com/m/pure,,72,
https://www.rottentomatoes.com/m/curse_of_the_puppet_master,,29,
https://www.rottentomatoes.com/m/jim_haggertys_unnatural_causes,,,
https://www.rottentomatoes.com/m/nageswari,,,
https://www.rottentomatoes.com/m/the_brazen_bull,,12,
https://www.rottentomatoes.com/m/they_live_inside_us,,29,
https://www.rottentomatoes.com/m/hellinger,,,
https://www.rottentomatoes.com/m/american_exorcist,,,
https://www.rottentomatoes.com/m/vacancy,55,43,"Vacancy'srestraint with gore is commendable, the thin characters and B-movie cliches less so."
https://www.rottentomatoes.com/m/found_footage_of_fear_digital_terror,,,
https://www.rottentomatoes.com/m/blanco,,,
https://www.rottentomatoes.com/m/the_sacred,,0,
https://www.rottentomatoes.com/m/foreign_body,,,
https://www.rottentomatoes.com/m/a_cry_from_within,,24,
https://www.rottentomatoes.com/m/devil_ivy,,,
https://www.rottentomatoes.com/m/staunton_hill,,13,
https://www.rottentomatoes.com/m/re_cut,,14,
https://www.rottentomatoes.com/m/exorcist-master,,50,
https://www.rottentomatoes.com/m/sleep_walk_kill,,,
https://www.rottentomatoes.com/m/stabbed_in_the_face,,,
https://www.rottentomatoes.com/m/frankensteins_patchwork_monster,,,
https://www.rottentomatoes.com/m/contempt,92,85,"This powerful work of essential cinema joins ""meta"" with ""physique,"" casting Brigite Bardot and director Godard's inspiration Fritz Lang."
https://www.rottentomatoes.com/m/burial_ground_massacre,,,
https://www.rottentomatoes.com/m/hellraiser_hellworld,13,22,
https://www.rottentomatoes.com/m/jessica,,,
https://www.rottentomatoes.com/m/vessel,,,
https://www.rottentomatoes.com/m/kamillions,,50,
https://www.rottentomatoes.com/m/hayride,,20,
https://www.rottentomatoes.com/m/frankenstein_and_the_monster_from_hell,63,49,
https://www.rottentomatoes.com/m/eyes_shut,,,
https://www.rottentomatoes.com/m/braxton,,,
https://www.rottentomatoes.com/m/the_samurai,,,
https://www.rottentomatoes.com/m/matriarch,,58,
https://www.rottentomatoes.com/m/blood_on_the_bleachers,,,
https://www.rottentomatoes.com/m/razortooth,,22,
https://www.rottentomatoes.com/m/demon_keeper,,0,
https://www.rottentomatoes.com/m/steven_berkoffs_tell_tale_heart,,,
https://www.rottentomatoes.com/m/the_before_time,,,
https://www.rottentomatoes.com/m/warm_bodies,81,73,"Warm Bodiesoffers a sweet, well-acted spin on a genre that all too often lives down to its brain-dead protagonists."
https://www.rottentomatoes.com/m/xx,69,20,XX's array of distinct female filmmaking voices -- and the empowerment their collection represents -- offer enough thrills to make up for the overall uneven quality that plagues most anthology projects.
https://www.rottentomatoes.com/m/the_corruption_of_divine_providence,,,
https://www.rottentomatoes.com/m/blind_fear,,0,
https://www.rottentomatoes.com/m/head_trauma,,51,
https://www.rottentomatoes.com/m/the_stickmans_hollow,,,
https://www.rottentomatoes.com/m/the_nexus,,,
https://www.rottentomatoes.com/m/nevrland,80,42,
https://www.rottentomatoes.com/m/bugged,,14,
https://www.rottentomatoes.com/m/the-family-that-preys,54,61,"Tyler Perry'sThe Family that Preystreads the filmmaker's established terrain of family loyalty and moral uprightness, though the occasionally predictable plot slides forward, aided by an excess of soapy melodrama."
https://www.rottentomatoes.com/m/nature_morte,,,
https://www.rottentomatoes.com/m/video_tape_terror,,,
https://www.rottentomatoes.com/m/eat_the_rich,36,82,
https://www.rottentomatoes.com/m/cry_of_the_banshee,,39,
https://www.rottentomatoes.com/m/hi_8_horror_independent_8,,11,
https://www.rottentomatoes.com/m/sissy,96,63,"Sissyweaves timely themes into its rich blend of horror and dark humor, topped off by terrific work from a talented cast led by Aisha Dee."
https://www.rottentomatoes.com/m/blood_tulip,,,
https://www.rottentomatoes.com/m/weasels_rip_my_flesh,,51,
https://www.rottentomatoes.com/m/land_of_the_heads,,,
https://www.rottentomatoes.com/m/gorgo,,38,
https://www.rottentomatoes.com/m/death_to_metal,,60,
https://www.rottentomatoes.com/m/tales_of_terror_haunted_apartment,,,
https://www.rottentomatoes.com/m/deadly_species,,18,
https://www.rottentomatoes.com/m/hangmans_knot,,44,
https://www.rottentomatoes.com/m/mutant_blast,100,,
https://www.rottentomatoes.com/m/the_5th_dimension,,,
https://www.rottentomatoes.com/m/alien_outbreak,,56,
https://www.rottentomatoes.com/m/osiris,50,49,
https://www.rottentomatoes.com/m/the_raking,,,
https://www.rottentomatoes.com/m/the_premonition,,25,
https://www.rottentomatoes.com/m/normal,100,76,
https://www.rottentomatoes.com/m/psychomanteum,,,
https://www.rottentomatoes.com/m/shape,,,
https://www.rottentomatoes.com/m/the_cabinet_of_dr_ramirez,,,
https://www.rottentomatoes.com/m/out_of_sync,,24,
https://www.rottentomatoes.com/m/alien_terminator,,5,
https://www.rottentomatoes.com/m/dance_or_die,,,
https://www.rottentomatoes.com/m/spirit_behind_the_door,,,
https://www.rottentomatoes.com/m/the_fright_night_files,,,
https://www.rottentomatoes.com/m/come_out_and_play,48,23,
https://www.rottentomatoes.com/m/shadow_of_the_wraith,,,
https://www.rottentomatoes.com/m/face_of_evil,,38,
https://www.rottentomatoes.com/m/murmur,100,,
https://www.rottentomatoes.com/m/the_13th_friday,,,
https://www.rottentomatoes.com/m/miyuki,,,
https://www.rottentomatoes.com/m/living_doll,,43,
https://www.rottentomatoes.com/m/eyes_of_the_werewolf,,40,
https://www.rottentomatoes.com/m/the_sound,8,,
https://www.rottentomatoes.com/m/girls_nite_out,,26,
https://www.rottentomatoes.com/m/a_demons_revenge,,,
https://www.rottentomatoes.com/m/mill_of_the_stone_women,,56,
