tconst,tmdb_id,title,primaryTitle,genres,averageRating,numVotes
tt0280472,418951,Birth in the Grave,Birth in the Grave,Horror,6.1,229.0
tt0282179,40040,Spiders II: Breeding Ground,Spiders II: Breeding Ground,"Action, Horror, Sci-Fi",3.3,1878.0
tt0282483,75419,Fangs,Fangs,"Comedy, Horror, Sci-Fi",3.4,849.0
tt0283405,262996,Indriyam,Indriyam,"Horror, Musical",5.4,94.0
tt0283427,1359643,Junior,Junior,Horror,4.5,60.0
tt0284158,997928,The Grid,The Grid,,6.8,24.0
tt0284280,365096,The Whip vs. Satan,The Whip Against Satan,"Action, Adventure, Horror",4.8,45.0
tt0284469,608739,Senrigan,At the End of the Century,"Crime, Thriller",5.9,45.0
tt0285595,118751,Flower and Snake 5: Rope Magic,Flower and Snake: Ultimate Rope Discipline,"Crime, Drama",5.0,185.0
tt0285658,480089,Crimson Dream,Scarlet Day Dream,"Drama, Horror",5.8,41.0
tt0285698,210739,Maniacts,Maniacts,"Action, Comedy, Drama",5.5,384.0
tt0285728,25853,Dahmer,Dahmer,"Biography, Crime, Drama",5.6,12466.0
tt0286106,2675,Signs,Signs,"Drama, Mystery, Sci-Fi",6.8,413694.0
tt0286249,403648,Troublesome Night 10,Troublesome Night 10,"Comedy, Horror",3.8,46.0
tt0286294,569849,The Christmas Tree,The Christmas Tree,,7.2,38.0
tt0286774,143663,Lady Black Rose,Lady Black Rose,"Drama, Horror",7.0,34.0
tt0286975,57961,Slashers,Slashers,,4.9,1972.0
tt0287670,140149,Season's Greetings,Season's Greetings,,6.9,759.0
tt0287979,316108,Deadline,Deadline,,5.9,125.0
tt0288046,529455,Woman of the Afternoon: Incite!,Woman of the Afternoon: Incite!,"Drama, Horror",5.9,39.0
tt0289438,119545,School Killer,School Killer,"Horror, Mystery",4.3,615.0
tt0289568,1473880,Of Legend and Folk Tale,Legend's and Tale's,Fantasy,,
tt0289719,76409,Incubus,Incubus,,3.5,287.0
tt0289956,1038257,Fulfilled: A Halloween Story,Fulfilled: A Halloween Story,,5.9,68.0
tt0291118,37376,The Cube,The Cube,,7.5,773.0
tt0291201,165475,Geteiltes Leid,Geteiltes Leid,,7.1,127.0
tt0292091,583200,Manasariyathe,Manasariyathe,"Crime, Drama, Horror",6.2,45.0
tt0292127,337632,Mortal,Mortal,Drama,7.8,14.0
tt0292367,287222,The Mid-Nightmare,Song at Midnight - Part I,\N,7.4,14.0
tt0294647,386053,Die Insel der Dämonen,Die Insel der Dämonen,,2.3,79.0
tt0298250,51510,Biker Zombies from Detroit,Biker Zombies from Detroit,,1.8,297.0
tt0299556,24829,Bloody Mallory,Bloody Mallory,"Action, Comedy, Horror",4.4,1386.0
tt0299873,71786,Fausto 5.0,Fausto 5.0,"Drama, Fantasy, Horror",6.1,1611.0
tt0299909,553658,Grey Fire,Grey Fire,"Drama, Fantasy, Horror",5.0,62.0
tt0299941,709608,Gorilla Warfare: Battle of the Apes,Gorilla Warfare: Battle of the Apes,,4.8,52.0
tt0300485,140541,Blood Sisters of Lesbian Sin,Blood Sisters of Lesbian Sin,,3.3,232.0
tt0301470,11351,Jeepers Creepers 2,Jeepers Creepers 2,Horror,5.7,76382.0
tt0301661,27478,Corpses Are Forever,Corpses Are Forever,,2.1,327.0
tt0304291,505596,Killer Love,Killer Love,Horror,4.2,98.0
tt0304806,1281975,The Tell-Tale Heart,The Tell-Tale Heart,,3.8,10.0
tt0308132,130018,The Corpse Grinders 2,The Corpse Grinders 2,,2.7,235.0
tt0308281,28738,Frog-g-g!,Frog-g-g!,"Comedy, Horror, Sci-Fi",4.2,372.0
tt0309040,562867,Vile 21,Vile 21,,3.9,95.0
tt0309832,46025,Maléfique,Malefique,"Fantasy, Horror, Mystery",6.2,4864.0
tt0309914,146168,NightThirst,NightThirst,,4.2,108.0
tt0312306,496736,22,22,,2.1,224.0
tt0313016,26894,Saint Sinner,Saint Sinner,"Fantasy, Horror, Sci-Fi",4.2,1086.0
tt0316551,453659,Scary Tales: The Return of Mr. Longfellow,Scary Tales: The Return of Mr. Longfellow,,5.3,141.0
tt0317676,11059,House of the Dead,House of the Dead,"Action, Adventure, Horror",2.1,39874.0
tt0318667,1318056,Scorpion,Scorpion,"Horror, Sci-Fi",4.8,31.0
tt0319401,482858,The Midnight Terror,The Midnight Terror,"Drama, Horror, Thriller",6.6,93.0
tt0322280,281177,Filthy McNasty,Filthy McNasty,,3.2,447.0
tt0323246,20446,Midnight Mass,Midnight Mass,Horror,2.6,497.0
tt0323861,628106,Sabbath,Sabbath,,7.1,43.0
tt0324213,27747,Terror Toons,Terror Toons,,3.1,1273.0
tt0328985,273560,Dark Tomorrow,Dark Tomorrow,"Horror, Mystery, Thriller",5.1,48.0
tt0330222,253402,Diversion ...,Diversion ...,,6.4,82.0
tt0330634,33005,Mimic: Sentinel,Mimic: Sentinel,,4.2,4466.0
tt0332758,264642,Great White,Great White,,3.9,120.0
tt0334761,322576,Yeong-gu and Ddaengchili,Young-gu and Daeng-chili,"Action, Fantasy, Horror",6.2,44.0
tt0335593,895318,The Risen,The Risen,"Drama, Horror",5.6,108.0
tt0335595,452066,Silo Killer,Silo Killer,,3.3,130.0
tt0336532,1261579,The Guyra Ghost Mystery,The Guyra Ghost Mystery,"Drama, Fantasy, Horror",,
tt0337807,441677,Acid Is Groovy Kill the Pigs,Acid Is Groovy Kill the Pigs,,6.9,29.0
tt0339464,182769,Haunted Office,Haunted Office,"Comedy, Horror",5.8,370.0
tt0340069,651514,The Craven Cove Murders,The Craven Cove Murders,,7.7,30.0
tt0342443,44551,Frankenthumb,Frankenthumb,,6.5,764.0
tt0343687,249442,The French Doors,The French Doors,,6.6,255.0
tt0345129,420469,Goddess of Wind,Dewi Angin Angin,"Fantasy, Horror",5.5,19.0
tt0345512,315440,The Return of the Merry Widow,Kembalinya Si Janda Kembang,"Horror, Mystery",6.7,20.0
tt0346159,242171,The Unpublicizable File,The Unpublicizable File,"Crime, Horror",6.2,59.0
tt0347693,207291,Werewolf Tom,Vilkatis Toms,"History, Horror, Sci-Fi",6.8,40.0
tt0348043,561166,The Story of Lady Sue,The Story of Lady Sue,Horror,5.7,32.0
tt0348087,84007,Spirit Warriors,Spirit Warriors,"Action, Comedy, Fantasy",6.2,357.0
tt0348090,694944,Spittoon,Spittoon,"Adult, Comedy",4.9,15.0
tt0348164,435977,The Edgar Allan Poe Syndrome,The Edgar Allan Poe Syndrome,,5.7,21.0
tt0348367,521814,Weregrrl,Weregrrl,,3.5,57.0
tt0350119,88357,Shock Chamber,Shock Chamber,"Crime, Horror",4.7,84.0
tt0350221,1466480,Tot oder lebendig,Tot oder lebendig,Crime,,
tt0350279,58952,Vampire Vixens,Vampire Vixens,,3.5,282.0
tt0350921,104317,The Woman Who Powders Herself,The Woman Who Powders Herself,,7.2,419.0
tt0352247,143358,The Cicerones,The Cicerones,,5.8,159.0
tt0352901,110768,Stille Nacht III: Tales from Vienna Woods,Stille Nacht III: Tales from Vienna Woods,,6.3,565.0
tt0354498,462773,Demi-Haunted,Demi-Haunted,"Comedy, Fantasy, Horror",5.7,156.0
tt0357027,499402,Please Call It Murder,Please Call It Murder,,,
tt0357201,110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,,6.8,623.0
tt0358116,209959,The Seekers,The Seekers,,3.5,92.0
tt0358345,29448,The Uninvited,The Uninvited,"Drama, Horror, Thriller",5.7,1701.0
tt0359897,376395,Resurrected To Kill,Resurrected To Kill,,7.5,27.0
tt0360232,30460,The Living Corpse,The Living Corpse,"Drama, Horror",5.1,563.0
tt0361448,1212366,Clay Fields,Clay Fields,"Horror, Mystery",5.7,27.0
tt0362716,306000,Head Games,Head Games,,4.4,90.0
tt0362754,656981,An Imperfect Solution: A Tale of the Re-Animator,An Imperfect Solution: A Tale of the Re-Animator,,6.4,74.0
tt0363276,17209,Madhouse,Madhouse,"Horror, Thriller",5.4,7310.0
tt0363614,371213,Flesh Freaks,Flesh Freaks,,2.7,222.0
tt0365789,344526,Storm of the Dead,Storm of the Dead,,2.3,220.0
tt0369516,354547,Hawa,Hawa,"Drama, Horror, Thriller",3.4,403.0
tt0369648,1023082,The Lady's Maid's Bell,The Lady's Maid's Bell,,7.2,261.0
tt0369666,334202,Madonna's Secret,Lihim ni Madonna,"Drama, Horror",6.9,25.0
tt0370796,509746,Jab Andhera Hota Hai,Jab Andheraa Hota Hai,"Crime, Drama, Mystery",6.1,21.0
tt0371267,69362,Omen,Omen,"Horror, Thriller",4.4,255.0
tt0371608,387275,A Child's Voice,A Child's Voice,,6.6,77.0
tt0371839,36074,Celluloid Nightmares,Celluloid Nightmares,,5.1,492.0
tt0373423,244765,Vampire Sisters,Vampire Sisters,,3.6,196.0
tt0377481,1360142,Bedroom Story,Bedroom Story,Drama,,
tt0378814,227856,Strange Things Happen at Sundown,Strange Things Happen at Sundown,,3.8,359.0
tt0379776,351408,School for Witches,Escuela para brujas,Comedy,9.0,8.0
tt0380067,500051,Wow... Multo!,Wow... Multo!,"Comedy, Horror",6.3,19.0
tt0381587,1153135,Shin rei bideo II: Kyôfu taikendan-shuu,Shin rei bideo II: Kyôfu taikendan-shuu,,,
tt0382018,741588,Este vampiro es un tiro,Este vampiro es un tiro,"Adventure, Comedy, Fantasy",8.7,11.0
tt0382652,62986,Lust for Dracula,Lust for Dracula,,3.3,410.0
tt0382901,679384,Pesadilla sin fin,Pesadilla sin fin,"Horror, Thriller",,
tt0385961,72909,Premonition,Premonition,"Action, Mystery, Sci-Fi",3.6,586.0
tt0389371,117023,SharkMan,Sharkman,"Horror, Sci-Fi",2.4,321.0
tt0389895,264252,Crystal Force 2: Dark Angel,Crystal Force 2: Dark Angel,,4.1,80.0
tt0389997,157164,Fantom Kiler 2,Fantom Kiler 2,,3.5,199.0
tt0391547,709039,Zakhmi Rooh,Zakhmi Rooh,Horror,5.7,25.0
tt0392228,668756,The Black Bull,The Black Bull,Adventure,5.8,45.0
tt0393039,368226,America's Best Kept Secret,America's Best Kept Secret,,4.3,19.0
tt0393394,311085,Jekyll,Jekyll,"Horror, Sci-Fi, Thriller",3.5,371.0
tt0395645,224652,Lunatic,Lunatic,,5.3,34.0
tt0396041,281189,Gory Gory Hallelujah,Gory Gory Hallelujah,"Comedy, Fantasy, Horror",4.2,335.0
tt0396401,16843,11:11,11:11,"Horror, Thriller",3.6,1401.0
tt0397065,10066,House of Wax,House of Wax,"Horror, Thriller",5.5,145229.0
tt0398254,805620,Paramedics II,Paramedics II,,4.7,18.0
tt0399619,1373933,Seaton’s Aunt,Seaton’s Aunt,,6.6,190.0
tt0400490,785757,Haunted: Poor Girl,Haunted: Poor Girl,,,
tt0400837,89223,Snuff Trap,Snuff Trap,,3.5,337.0
tt0401815,10263,Tamara,Tamara,"Drama, Fantasy, Horror",5.1,11792.0
tt0402325,1267286,The Kiss of a Vampire,The Kiss of a Vampire,Horror,6.4,37.0
tt0402518,422172,Bloody Tarot,Tarot sangriento,"Action, Crime, Drama",3.1,14.0
tt0402861,3408,Boy Frankenstein,Boy Frankenstein,,,
tt0403888,246917,The Bonesetter,The Bonesetter,,2.2,229.0
tt0404756,14907,Alien Apocalypse,Alien Apocalypse,"Adventure, Sci-Fi",4.4,4607.0
tt0411743,23857,White Skin,White Skin,"Drama, Horror, Mystery",5.9,905.0
tt0411954,113607,Der Teufel von Rudow,Der Teufel von Rudow,Horror,3.4,119.0
tt0416633,553075,The Catskill Chainsaw Redemption,The Catskill Chainsaw Redemption,,7.1,31.0
tt0418762,322593,A Story of Two Sisters,The Story of Jang-hwa and Hong-ryeon,"Drama, Horror",5.1,37.0
tt0419270,513896,Le baiser de la sorcière,Le baiser de la sorcière,,,
tt0419972,322584,Snake Woman,Grudge of the Sleepwalking Woman,"Horror, Thriller",6.3,14.0
tt0420565,32852,CrossBones,CrossBones,,2.0,559.0
tt0420610,227565,Evil Sister,Evil Sister,,4.2,79.0
tt0422361,1186075,Grief,Grief,,4.9,20.0
tt0423224,266825,Snuff 2000,Snuff 2000,,6.1,57.0
tt0425998,322581,Gang-Si Training Center,Gangshi hunryeonwon,"Comedy, Horror",,
tt0426038,163655,Los inquilinos del infierno,Los inquilinos del infierno,"Horror, Thriller",5.0,119.0
tt0426396,172002,Alien Abduction,Alien Abduction,"Horror, Sci-Fi, Thriller",2.6,1542.0
tt0427225,202628,Experiments in Terror,Experiments in Terror,,5.8,87.0
tt0427903,1655142,Strange Aeons,Strange Aeons,,7.4,20.0
tt0430001,47111,The Death of Poe,The Death of Poe,"Drama, Horror",6.0,69.0
tt0431022,315832,Dirtbags,Dirtbags,,2.8,134.0
tt0431265,10256,Metamorphosis,Metamorphosis,"Fantasy, Horror, Thriller",3.7,1505.0
tt0431418,133718,Stinger,Stinger,"Action, Adventure, Comedy",2.6,1563.0
tt0432443,798434,Sinister,Sinister,,3.9,159.0
tt0433268,267282,Zombie Planet,Zombie Planet,,2.4,202.0
tt0433386,1975,The Grudge 2,The Grudge 2,"Horror, Thriller",5.1,53547.0
tt0433870,1251543,The Beautiful Dead Face of a Pretty Girl: media,The Beautiful Dead Face of a Pretty Girl: media,,,
tt0433963,15422,Dark Ride,Dark Ride,"Horror, Thriller",4.6,7133.0
tt0436098,71585,The Bare Wench Project 4: Uncensored,The Bare Wench Project 4: Uncensored,,4.0,166.0
tt0436343,53347,The Garden,The Garden,"Drama, Horror, Thriller",4.6,880.0
tt0436374,48594,The Uninvited Guest,The Uninvited Guest,"Drama, Mystery, Thriller",6.7,6388.0
tt0437484,166158,Spooked: The Ghosts of Waverly Hills Sanatorium,Spooked: The Ghosts of Waverly Hills Sanatorium,"Documentary, History, Horror",5.1,488.0
tt0438853,989945,One Man's Failure on Two Wedding Nights,One Man's Failure on Two Wedding Nights,,4.1,87.0
tt0439602,34072,Haunting: A Haunting In Connecticut,A Haunting in Connecticut,"Documentary, Horror",6.7,1423.0
tt0439814,233833,A Slice of Terror,A Slice of Terror,,1.6,197.0
tt0440517,398766,School Girl: Harakiri,School Girl: Harakiri,,5.8,68.0
tt0441034,27785,Sinful,Sinful,,3.7,228.0
tt0441180,596793,Accursed Power,El depredador voraz,Horror,5.8,13.0
tt0442006,1248098,Bonecas da Noite,Bonecas da Noite,Crime,,
tt0442278,258097,Dead Line,Dead Line,"Horror, Thriller",2.9,416.0
tt0442743,1530280,Armadillo,Armadillo,,7.8,13.0
tt0443262,665835,Die Tophar-Mumie,Die Tophar-Mumie,"Crime, Drama",,
tt0443282,359110,Virgin on the Hill,A Virgem da Colina,Horror,3.9,20.0
tt0445409,187380,The Bride from Hell,The Bride from Hell,"Horror, Mystery",5.4,189.0
tt0445410,163622,Ghost Eyes,Ghost Eyes,Horror,6.1,129.0
tt0446761,568598,The Pigs,The Pigs,"Comedy, Horror, Mystery",5.5,47.0
tt0448002,227608,Inexchange,Inexchange,Horror,4.1,139.0
tt0449503,347263,Mother's Love,Mother's Love,,5.1,71.0
tt0449869,53122,Chandramukhi,Chandramukhi,"Action, Comedy, Drama",7.2,8028.0
tt0449927,86383,Stop the Bitch Campaign: Hell Version,Stop the Bitch Campaign Again,"Action, Horror",5.2,106.0
tt0450258,58783,Alien Express,Alien Express,"Horror, Sci-Fi",2.6,406.0
tt0450278,1690,Hostel,Hostel,Horror,5.9,203983.0
tt0451109,31255,Dark Harvest II: The Maize,Dark Harvest II: The Maize,Horror,1.6,2773.0
tt0451151,1654674,Outside of Nowhere,Outside of Nowhere,Horror,7.0,18.0
tt0451402,1280215,From the River's Depths,From the River's Depths,,4.0,16.0
tt0452640,90831,Locusts,Locusts,"Action, Drama, Horror",3.7,1498.0
tt0454787,235247,BloodBound,BloodBound,,5.7,35.0
tt0455156,361144,Massacre Up North,Massacre Up North,,4.4,53.0
tt0455528,642106,Hell's Half Acre,Hell's Half Acre,,7.0,72.0
tt0455717,1180496,Reaper Madness,Reaper Madness,,4.7,16.0
tt0456055,213407,Dead Life,Dead Life,,2.0,261.0
tt0456743,254280,The Ghost Lovers,The Ghost Lovers,"Drama, Horror, Romance",5.3,121.0
tt0459089,467081,Deuteronomium – Der Tag des jüngsten Gerichts,Deuteronomium – Der Tag des jüngsten Gerichts,,5.3,65.0
tt0460347,1191812,Zombie Xtreme,Zombie Xtreme,,3.2,113.0
tt0460411,1102104,Resident Evil 4D Executer,Resident Evil 4D Executer,,5.6,724.0
tt0460556,69235,Safety in Numbers,Safety in Numbers,Horror,3.2,221.0
tt0460800,3069,Frankenstein Reborn,Frankenstein Reborn,"Horror, Sci-Fi, Thriller",3.2,890.0
tt0460808,50392,Ghost Son,Ghost Son,"Drama, Horror, Mystery",4.4,876.0
tt0460887,27819,October Moon,October Moon,,4.8,339.0
tt0460897,46879,Spectre,Spectre,"Drama, Horror, Mystery",5.7,1263.0
tt0460909,114133,Prisoner,Prisoner,"Horror, Thriller",4.7,560.0
tt0460926,123858,Scab,Scab,"Horror, Thriller",4.0,140.0
tt0461826,71919,A Real Friend,A Real Friend,"Drama, Horror, Mystery",5.2,1103.0
tt0462598,37306,Voodoo Moon,Voodoo Moon,"Adventure, Drama, Family",4.0,876.0
tt0463287,85537,The Beautiful Beast,The Beautiful Beast,"Drama, Horror, Thriller",5.6,554.0
tt0463310,129481,Family Portraits: A Trilogy of America,Family Portraits: A Trilogy of America,,6.1,560.0
tt0463392,25061,Zombie Nation,Zombie Nation,Horror,1.5,8347.0
tt0465026,1468396,Nageswari,Nageswari,Fantasy,3.5,23.0
tt0465455,27473,Exterminator City,Exterminator City,,2.7,290.0
tt0466820,1229642,Til Death,Til Death,,5.8,24.0
tt0467598,114256,The Brutal River,The Brutal River,"Action, Adventure, Drama",4.2,135.0
tt0469684,28344,Bloody Mary,Bloody Mary,"Horror, Thriller",3.3,1511.0
tt0469996,1508071,Working Stiff,Working Stiff,,7.0,27.0
tt0469999,28721,Zodiac Killer,Zodiac Killer,,2.1,4755.0
tt0471726,116603,The Great American Snuff Film,The Great American Snuff Film,,3.1,577.0
tt0472099,46120,Green River Killer,Green River Killer,,1.9,1040.0
tt0472571,47606,The Torturer,The Torturer,Horror,3.9,392.0
tt0473401,148972,They Feed,They Feed,Horror,4.9,51.0
tt0473514,17245,Mulberry Street,Mulberry St,"Horror, Sci-Fi, Thriller",5.5,6623.0
tt0473737,208448,Zombie Genocide,Zombie Genocide,,6.3,65.0
tt0475289,10432,Hack!,Hack!,"Comedy, Horror",4.2,2369.0
tt0477450,1508063,Mainstream,Mainstream,,6.7,43.0
tt0478126,19205,Cthulhu,Cthulhu,"Drama, Horror, Thriller",4.5,2464.0
tt0478394,12416,The Substitute,The Substitute,"Comedy, Fantasy, Horror",5.8,3559.0
tt0478805,1479143,The Gifted,The Gifted,,4.2,12.0
tt0478814,466609,Limp Fangs: The Adventures of Count Malt Liquela,Limp Fangs: The Adventures of Count Malt Liquela,,7.0,13.0
tt0480423,1028715,The Limited Bird,The Limited Bird,,7.8,9.0
tt0482157,119198,The Shadow of No One,La sombra de nadie,"Horror, Thriller",5.7,153.0
tt0482159,275614,Aquarium,Aquarium,"Horror, Thriller",5.0,99.0
tt0482577,28161,Rapturious,Rapturious,Horror,2.8,374.0
tt0482599,10885,Shutter,Shutter,"Horror, Mystery, Thriller",5.2,39879.0
tt0483981,572189,Curupira,Curupira,,6.1,7.0
tt0486333,1549081,Haunt,Haunt,,6.4,28.0
tt0486577,320844,Feral,Feral,"Horror, Thriller",3.7,86.0
tt0486614,49746,The Haunting of #24,Lie Still,Horror,4.2,319.0
tt0486814,944647,El corazón delator,El corazón delator,Thriller,,
tt0487259,1400971,Head,Head,,6.0,16.0
tt0488164,25974,Moscow Zero,Moscow Zero,"Horror, Thriller",3.0,1950.0
tt0489977,824024,Le Korrigan,Le Korrigan,,,
tt0493452,50450,Slaughter Night,Slaughter Night,"Action, Horror, Thriller",5.2,1855.0
tt0494228,12175,Ghosts of Goldfield,Ghosts of Goldfield,,2.8,879.0
tt0494815,28795,Forbidden Siren,Siren,"Horror, Thriller",5.4,1059.0
tt0495822,453387,The Damned,The Damned,,2.8,540.0
tt0496361,354137,Benefit for the Living Dead,Benefit for the Living Dead,,4.2,109.0
tt0498390,119158,Stump The Band,Stump the Band,Horror,4.4,141.0
tt0601973,1498287,Freddy,Freddy,,6.7,77.0
tt0626906,1382912,The Corpse Can't Play,The Corpse Can't Play,,7.3,76.0
tt0643109,327389,Cigarette Burns,Cigarette Burns,,7.5,10322.0
tt0653054,363717,The Munsters: Family Portrait,The Munsters: Family Portrait,,7.6,305.0
tt0748278,499354,Murder Works Overtime,Murder Works Overtime,,,
tt0757061,319314,Imprint,Imprint,,6.9,8044.0
tt0757905,1337729,The Mental Dead,The Mental Dead,,7.0,57.0
tt0757929,320799,Hanako of the Toilet,Hanako of the Toilet,Horror,5.4,152.0
tt0759650,291762,Prelude,Prelude,,7.2,148.0
tt0764223,862131,Casket Climber Insect God,Casket Climber Insect God,,,
tt0772152,35733,Amateur Porn Star Killer,Amateur Porn Star Killer,"Crime, Horror",3.1,1349.0
tt0772197,21343,Reverb,Reverb,Horror,3.9,848.0
tt0772927,422182,Infernal Death,Muerte infernal,"Crime, Horror, Mystery",6.0,29.0
tt0777746,530571,Asoko no seki,The Seat,Horror,5.0,19.0
tt0777991,78382,Superstitions,Pamahiin,"Horror, Thriller",5.8,68.0
tt0780994,1017667,Shibuya Kaidan: THE Riaru Toshi Densetsu,Shibuya Kaidan: THE Riaru Toshi Densetsu,,5.6,11.0
tt0782082,153740,Siquijor: Mystic Island,Siquijor: Mystic Island,"Drama, Horror",5.2,45.0
tt0782399,319309,Family,Family,,7.1,3638.0
tt0788253,442685,The Ghost Inside,The Ghost Inside,Horror,5.5,65.0
tt0790590,17153,Botched,Botched,"Comedy, Horror, Thriller",5.6,6855.0
tt0790813,114840,Son of Terror,Natural Possession: Director's Cut,"Drama, Horror, Thriller",5.3,72.0
tt0798442,1173609,Phantom of the Jade Chamber,Qiong lou mo ying,Mystery,,
tt0800332,84805,The Fat Albert Halloween Special,The Fat Albert Halloween Special,"Animation, Family",6.9,253.0
tt0800361,67742,S&Man,S&man,Horror,5.6,1170.0
tt0802956,27783,Bryan Loves You,Bryan Loves You,Horror,2.4,385.0
tt0804552,15069,WΔZ,The Killing Gene,"Crime, Drama, Horror",5.7,9840.0
tt0810811,57061,Legion : The Final Exorcism,Costa Chica: Confession of an Exorcist,Horror,2.5,179.0
tt0814098,365249,Eye of the Paranoid,Eye of the Paranoid,,6.5,20.0
tt0815245,14254,The Uninvited,The Uninvited,"Drama, Fantasy, Horror",6.3,89194.0
tt0815898,744606,Revelation 666,Revelation 666,Documentary,4.3,26.0
tt0817885,27528,Colic,Colic: The Movie,"Horror, Mystery",5.4,328.0
tt0817909,249248,The Troop of Ghost,The Troop of Ghost,"Comedy, Horror",4.1,15.0
tt0818485,213775,Dr. Shock's Tales of Terror,Dr. Shock's Tales of Terror,,3.9,78.0
tt0819719,1329548,Eggs,Eggs,,7.3,39.0
tt0819755,60086,Babysitter Wanted,Babysitter Wanted,"Horror, Thriller",5.4,8327.0
tt0823365,1278739,Shadow Falls,Shadow Falls,,7.0,22.0
tt0829196,256552,The Horror Convention Massacre,The Horror Convention Massacre,,4.5,66.0
tt0829424,10089,Evil Bong,Evil Bong,"Comedy, Horror",3.9,4140.0
tt0835028,28382,The Devil's Bloody Playthings,The Devil's Bloody Playthings,,4.1,96.0
tt0839743,413070,The Black Crystal,The Black Crystal,,5.5,66.0
tt0844708,18405,The Last House on the Left,The Last House on the Left,"Horror, Thriller",6.5,108096.0
tt0846743,1168089,Wolfika,Wolfika,,6.5,29.0
tt0848487,1267045,Une mauvaise nuit,Une mauvaise nuit,,,
tt0852940,21860,Born,Born,Horror,3.6,702.0
tt0854670,26208,The Devil's Curse,Credo,Horror,4.3,877.0
tt0858422,230336,Immortal Island,Immortal Island,"Adventure, Horror, Thriller",5.4,113.0
tt0858848,459792,El último reloj,El último reloj,,6.8,29.0
tt0862892,52685,Chill,Chill,,3.0,575.0
tt0870937,28499,Open Graves,Open Graves,"Horror, Thriller",4.2,3959.0
