tconst,title,average_rating,num_votes
tt0092118,Truth or Dare? - A Critical Madness,5.0,883
tt0092209,Whodunit?,4.0,39
tt0092796,Creepshow 2,6.1,30787
tt0092872,Deranged,5.8,558
tt0092906,Dolls,6.3,14345
tt0093036,Flowers in the Attic,5.8,12135
tt0093091,Ghoulies II,4.7,6216
tt0093170,Men Behind the Sun,6.1,8234
tt0093420,Lily C.A.T.,6.2,1484
tt0093437,The Lost Boys,7.2,177154
tt0093457,Lustmord,6.0,282
tt0093523,Operation Pink Squad II,6.3,215
tt0093586,Mutant Hunt,3.7,979
tt0093626,Nightflyers,4.3,1529
tt0093676,Open House,4.2,790
tt0094344,Heartbeat 100,6.5,101
tt0094719,Because the Dawn,7.4,16
tt0094971,Coda,4.9,278
tt0094995,Demon City Shinjuku,6.3,4355
tt0094997,Demonia,4.7,2364
tt0095215,Ghost Town,5.3,2043
tt0095256,Grotesque,4.4,1551
tt0095630,Midnight Movie Massacre,3.1,286
tt0095941,Touch of Death,5.1,2021
tt0095984,Retribution,5.9,1397
tt0096046,Scarecrows,5.3,6258
tt0096071,The Serpent and the Rainbow,6.4,29692
tt0096118,Sleepaway Camp II: Unhappy Campers,5.5,14981
tt0096240,Tokyo: The Last Megalopolis,6.0,555
tt0096261,Thrilled to Death,4.8,65
tt0096340,The Unholy,5.1,2239
tt0096462,Woodchipper Massacre,4.2,645
tt0096954,Bloodmoon,4.7,898
tt0097184,Demonstone,4.7,252
tt0097230,Dracula's Widow,4.2,823
tt0097429,Ghoulies III: Ghoulies Go to College,4.1,3233
tt0097463,Ghost Fever,5.3,76
tt0097911,Moontrap,4.8,4248
tt0098146,Ghostly Love,4.3,28
tt0098662,Witchtrap,4.6,1600
tt0099153,Blood Salvage,5.0,738
tt0099180,Bride of Re-Animator,6.2,19124
tt0099415,The German Chainsaw Massacre,5.0,1001
tt0099440,The Disturbance,5.2,170
tt0099601,The Forgotten One,5.6,505
tt0100104,A Tale from the East,5.2,58
tt0100607,Shreck,5.2,183
tt0100618,"Initiation: Silent Night, Deadly Night 4",4.3,3496
tt0100661,Sonny Boy,5.7,1092
tt0100688,Steel and Lace,5.3,1306
tt0100728,Syngenor,4.3,884
tt0100765,The Terror Within II,4.2,959
tt0100881,Voices from Beyond,5.1,1471
tt0101320,Ambition,4.8,324
tt0101592,Clearcut,6.9,2006
tt0102125,Into the Badlands,5.3,420
tt0102545,No Telling,5.7,510
tt0102806,Roots of Evil,3.9,273
tt0103022,European Night,3.8,70
tt0103274,Witchcraft III: The Kiss of Death,3.3,454
tt0103757,Bad Channels,5.1,1808
tt0103807,Ghost Killer,5.6,21
tt0103874,Bram Stoker's Dracula,7.4,268780
tt0103893,Buffy the Vampire Slayer,5.7,53710
tt0104239,"Daddy, Father Frost Is Dead",6.2,343
tt0104554,Devil of Rape,5.4,55
tt0104811,Devil Cat,3.7,27
tt0105358,Censorship Has No Access to My Memory,3.2,41
tt0105659,The Turn of the Screw,5.4,654
tt0105665,Twin Peaks: Fire Walk with Me,7.3,118959
tt0105827,Witchcraft IV: The Virgin Heart,2.8,453
tt0106373,Bedevil,5.7,300
tt0106452,Body Snatchers,6.0,23037
tt0106636,Catacombs,4.6,1071
tt0107014,Girlfriends,3.8,91
tt0107153,Housewife from Hell,2.6,338
tt0107500,Devil Hunter Yohko 3,6.5,71
tt0107572,Daughter of Darkness,5.8,787
tt0107764,Ozone,4.5,519
tt0107894,Psycho Cop Returns,5.1,3031
tt0107938,Rei Rei,6.0,73
tt0109302,Bloodlust: Subspecies III,5.6,2333
tt0109547,Natural Selection,5.3,228
tt0109953,Awakening,4.6,61
tt0110264,Killing Obsession,4.9,119
tt0110410,Lurking Fear,4.6,2196
tt0110965,Relative Fear,5.6,410
tt0111159,Shatter Dead,4.3,833
tt0111324,Suspicious,6.0,292
tt0112661,The Chicken from Outer Space,7.6,1022
tt0112922,The Day of the Beast,7.3,26061
tt0113210,The Granny,5.1,820
tt0113221,Grim,2.4,1267
tt0113271,The Haunting of Helen Walker,5.7,441
tt0113607,Terminal Virus,3.5,199
tt0113982,Night of the Scarecrow,5.4,1660
tt0114036,The Omen,4.7,193
tt0114275,Revenge of the Calendar Girls,4.6,41
tt0114344,Scanner Cop II,5.2,1415
tt0114466,Skinner,5.2,1564
tt0114508,Species,5.9,91687
tt0114824,Vampire Vixens from Venus,3.1,304
tt0114852,Village of the Damned,5.7,36828
tt0115501,The Alien Agenda: Endangered Species,3.7,134
tt0115989,The Crying Child,4.8,208
tt0116026,Dark Breed,4.3,830
tt0116247,Evil Ed,5.5,4374
tt0116371,Frostbiter: Wrath of the Wendigo,4.9,1084
tt0116446,The Grave,5.7,1600
tt0116839,Lawnmower Man 2: Beyond Cyberspace,2.6,10770
tt0117484,Ripper Man,3.8,156
tt0117611,Shadow Builder,4.8,1995
tt0117717,Spirit Lost,4.2,202
tt0118604,An American Werewolf in Paris,5.1,28997
tt0119652,Memorias del ángel caído,6.0,342
tt0119675,Mimic,6.0,59741
tt0119705,Morella,3.4,118
tt0119784,The Night Flier,6.0,13399
tt0120270,Tales from the Far Side II,7.6,373
tt0120428,Vampire Journals,5.3,2049
tt0120604,Beowulf,4.1,13309
tt0120804,Resident Evil,6.6,310049
tt0121877,Pretty Ghost,6.2,86
tt0121899,Trilogy of Lust II,4.9,141
tt0122487,Feast,5.2,223
tt0122992,Beasties,3.2,163
tt0123105,Hollywood on Parade No. A-8,6.5,81
tt0123204,Shadow of Illusion,5.1,141
tt0124012,Morgiana,7.2,1929
tt0125016,The Black Tower,7.4,676
tt0126205,Adventure at the Center of the Earth,5.1,137
tt0126456,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,3.9,616
tt0126546,Nosferato in Brazil,5.5,91
tt0126924,Gargoyle Girls,3.3,49
tt0128089,Rockabilly Vampire,3.9,247
tt0128554,"So Long, Blue Boy",6.6,16
tt0129830,Claws,3.4,38
tt0130996,The Satan Killer,3.6,167
tt0131359,Dogs of Hell,4.0,455
tt0131978,Blood Orgy of the Leather Girls,5.2,92
tt0133571,Boneless,5.6,31
tt0133751,The Faculty,6.6,147391
tt0134639,The Ravishing of Frank N. Stein,7.2,373
tt0134928,The Spiral,5.2,4614
tt0135165,Bug Buster,4.0,1252
tt0138078,Scary Movie,4.9,1245
tt0138094,The Sex Killer,4.3,221
tt0139168,The Dybbuk,6.9,14
tt0139414,Lake Placid,5.8,70466
tt0142641,Malice in Wonderland,6.8,533
tt0143246,Fantômas,5.6,161
tt0144107,The Bitch Is Back,5.8,151
tt0144198,Feeding Billy,3.2,63
tt0144631,Tabloid!,5.0,75
tt0146845,Gypped in Egypt,5.7,85
tt0148053,Deathwalkers,7.3,33
tt0148120,Eyes to Heaven,6.7,39
tt0148710,Scorched Heat,3.7,212
tt0149027,Soy leyenda,7.0,130
tt0150720,Ghost Town Frolics,4.7,38
tt0152876,Tales from the Cannibal Side,3.6,66
tt0153499,Just Married,6.4,23
tt0154029,Zero in and Scream,4.2,173
tt0155670,Dimension of Blood,6.6,28
tt0157713,Mister Designer,6.9,1236
tt0157836,Island of the Dead,2.9,1086
tt0160905,Spooky House,5.2,721
tt0161638,Guinea Pig: Mermaid in the Manhole,5.5,2778
tt0162746,Violent New Breed,4.5,170
tt0163375,Vicious Lips,4.4,2112
tt0163800,Pumpkin Man,4.9,306
tt0165716,Draghoula,3.3,80
tt0165840,Jugular Wine: A Vampire Odyssey,3.7,104
tt0166157,Crackle of Death,7.5,120
tt0166847,Deep Throat in Tokyo,6.5,60
tt0167011,Avaruuden Teurastajat,4.9,53
tt0170459,Project Vampire,2.9,234
tt0172669,Komodo,4.2,3992
tt0174917,Merlin's Shop of Mystical Wonders,2.1,4715
tt0175153,Sex Hunter,5.8,246
tt0177625,Children of the Corn 666: Isaac's Return,3.5,5334
tt0178627,Around the World in 80 Beds,4.0,119
tt0179224,The House,6.0,133
tt0179243,The Inquisitor,5.9,80
tt0179510,The Werewolf of Woodstock,4.2,79
tt0179853,Hollywood Rated 'R',5.8,98
tt0181466,Demagogue,4.5,43
tt0183678,The Prophecy 3: The Ascent,5.4,6207
tt0183980,Virtual Vampire,6.1,15
tt0184993,Voodoo,6.9,207
tt0185472,La matanza caníbal de los garrulos lisérgicos,5.1,222
tt0186640,The Turn of the Screw,5.7,157
tt0188751,Kickboxer from Hell,3.9,122
tt0190395,Feet Foremost,7.0,209
tt0190480,Angel of Darkness 2,5.7,72
tt0195190,Project,4.2,22
tt0196172,Three Tales of Terror,4.1,35
tt0197318,Brainmaster,5.5,17
tt0197864,Serpent's Breath,8.0,11
tt0200497,Body Parts,4.1,217
tt0200515,Camp Blood,3.1,1307
tt0201316,A Viúva Virgem,5.2,63
tt0202104,Who Cares,5.0,50
tt0202543,Raped by an Angel 4: The Rapist's Union,4.6,306
tt0202957,Ghost Story of Devil's Fire Swamp,5.5,14
tt0203185,Violent Shit III: Infantry of Doom,4.1,912
tt0204018,Los vampiros los prefieren gorditos,4.7,91
tt0204676,That Little Monster,5.3,248
tt0206427,The Mirror,5.1,170
tt0206605,Born of the Wind,7.0,37
tt0207351,The Brainsucker,4.0,98
tt0208423,Santo vs. the She-Wolves,5.7,148
tt0208504,Santo in the Treasure of Dracula,4.8,654
tt0209440,The Turn of the Screw,5.8,1066
tt0210545,Ashes of Doom,5.8,117
tt0211575,Point of No Return,6.3,38
tt0212061,A Coffin for the Bride,8.2,376
tt0212276,A Killer with Two Faces,6.5,176
tt0212345,A Midsummer Nightmare,6.7,148
tt0212509,Sign It Death,7.2,233
tt0212919,Divided Into Zero,5.8,266
tt0213227,Screamer,6.6,236
tt0218067,The Calling,4.4,2197
tt0218088,Cemetery of Terror,5.4,1607
tt0218619,Soul Survivors,4.0,10233
tt0218804,El 7mo ángel,5.2,29
tt0220695,The Hut,6.1,96
tt0220806,Tell Me Something,6.4,3254
tt0222355,Shark Attack 2,3.3,2884
tt0222971,The Knight of the Snow,5.7,253
tt0223691,The Hex 2: Messengers of Hell,6.8,69
tt0226756,Women's Prison for Torture,4.4,22
tt0226919,Krocodylus,3.5,2811
tt0228182,Dark Heritage,4.1,397
tt0228237,Dr. Wong's Virtual Hell,3.3,216
tt0228871,Sleepwalker,5.8,1375
tt0229559,Maria's Stomach,5.1,17
tt0230305,Scary True Stories,5.7,203
tt0230408,The Military Policeman and the Dismembered Beauty,6.2,49
tt0230527,Milap,5.9,39
tt0230818,Stealth Hunters,3.5,72
tt0231000,Zombi 1,6.4,71
tt0233283,La Ballade de la féconductrice,4.9,18
tt0235847,Urban Flesh,3.4,171
tt0236314,Hunting Season,4.3,126
tt0238318,It Came from Somewhere Else,5.0,157
tt0238639,Superstar Female Serial Killer,8.0,49
tt0239327,Abortion,6.3,80
tt0242226,Professor Lust,4.5,34
tt0242272,Anjan Hai Koyee,5.7,23
tt0242452,The Mocking Ghosts,7.1,75
tt0242911,The Strangers,3.1,100
tt0243428,Murderlust,4.9,350
tt0244941,Horror 101,3.5,359
tt0247164,American Nightmare,3.8,734
tt0247394,Gumnaam,6.9,1866
tt0251272,Mind Rage,3.9,192
tt0251412,Stageghost,3.5,145
tt0251470,The Wacky World of Dr. Morgus,6.1,112
tt0252963,The Bunker,5.4,6372
tt0255702,Wishcraft,5.2,2315
tt0256143,Last Ghost Standing,4.7,138
tt0256156,Lock,3.1,23
tt0257661,The Ghost falls in Love,5.4,7
tt0258332,Zone,7.1,230
tt0258396,Agni Nilavu,3.8,10
tt0259842,Ajooba Kudrat Ka,4.9,50
tt0260394,Step Into the Dark,5.2,66
tt0260705,"Here, Freaks!",5.4,51
tt0260838,Dak Bangla,4.6,135
tt0261111,The Night of the Terrace 2,5.5,100
tt0261662,Dream Stalker,4.8,145
tt0262655,Deep Night,6.1,71
tt0263050,Alguien mató algo,8.0,68
tt0264323,2001 Maniacs,5.3,14089
tt0264759,The Kind of Meat You Can't Buy in the Store,3.1,23
tt0265171,Elvira's Haunted Hills,5.6,5688
tt0267081,Valerie,5.5,24
tt0267633,Karmina 2,5.5,371
tt0267833,Full Moon,6.2,42
tt0272012,Stone Boy,5.6,63
tt0272036,Deep Freeze,2.9,1095
tt0273080,Anak Ni Zuma,6.0,63
tt0273501,Fright Show,4.8,167
tt0273896,The Nostril Picker,3.7,601
tt0274189,Vampire Junction,3.0,314
tt0274427,Christine's Addiction,5.3,25
tt0274546,Hellraiser: Hellseeker,4.8,15809
tt0276369,The Eighth Day of Creation,7.1,133
tt0277725,The Fox With Nine Tails,4.6,222
tt0277986,Rats,3.5,1291
tt0278067,Curse of the Oily Man,7.3,93
tt0278674,Return to Pontianak,2.9,87
tt0279463,Thirteen to Centaurus,7.3,60
tt0281591,Anal Paprika 3: Menage-A-Death,5.5,102
tt0283043,Teenage Caveman,3.4,3284
tt0283079,Troublesome Night 9,4.1,56
tt0283129,Hot Snake,6.1,203
tt0283497,The Devil's Woman,5.3,16
tt0284303,Megalodon,2.9,2303
tt0285530,Dracula: A Chamber Musical,8.0,14
tt0285569,The Force of Evil,6.4,220
tt0285666,Kusah Hakwaan,6.2,13
tt0286513,The Blair Bitch Project,5.1,247
tt0286781,Agatha Christie’s The Last Seance,6.5,62
tt0287497,Infested,2.9,1482
tt0287980,Death Scenes 3,5.1,101
tt0289601,Verdict: Not Guilty,4.7,156
tt0289875,Bucky McSnead,6.6,12
tt0289911,Dark Carnival,2.6,210
tt0290884,Tail Sting,2.5,844
tt0290910,Mondo Weirdo,4.5,293
tt0291286,Serial Rapist,6.3,501
tt0291308,Silencer Made of Glass,5.0,116
tt0291330,Mark of the Astro-Zombies,3.1,311
tt0291386,Niizuma kahanshin: Washizukami,4.9,20
tt0292634,Raptor,2.9,1710
tt0294251,2002,6.0,782
tt0295002,Vengeance of the Dead,2.7,343
tt0295445,Model from Hell,4.0,107
tt0295468,Night of Destiny,6.8,12
tt0297426,Thanatopsis,6.5,412
tt0297441,Troublesome Night 11,4.0,42
tt0298028,La Sangre de Frankenstein,6.4,73
tt0298130,The Ring,7.1,401701
tt0299555,Bloodbath in Psycho Town,3.4,228
tt0299905,The Frightening,3.5,747
tt0301183,Savage Encounter,3.9,93
tt0302666,Invisible Temptation,6.0,113
tt0303816,Cabin Fever,5.6,88671
tt0306684,The Coven,4.5,97
tt0309566,The Snails,6.8,2675
tt0310991,Deep Shock,3.1,1188
tt0311265,The Haunting of Rosalind,6.3,88
tt0311361,Jesus Christ Vampire Hunter,4.9,4883
tt0312358,Anatomy 2,5.1,4131
tt0312603,Deathlands,3.5,537
tt0313480,The Devil Gunman,5.5,36
tt0313597,Shark Attack 3: Megalodon,2.9,5971
tt0314778,Terror in the Barrios,5.8,29
tt0314918,The Yellow Wallpaper,6.6,97
tt0315576,Face Like a Frog,7.2,343
tt0316886,Seven Women for Satan,4.6,718
tt0317955,Obliteration,6.3,38
tt0318845,Woman's Wail,6.8,33
tt0319103,Brain Dead,6.5,1377
tt0319970,Carrie,5.4,12587
tt0320160,Night of the Living Doo,7.0,497
tt0320187,Nutbag,2.8,622
tt0320449,A Party in Hell,6.3,144
tt0321626,Centipede,3.1,536
tt0324216,The Texas Chainsaw Massacre,6.2,161975
tt0326983,Jaani Dushman: Ek Anokhi Kahani,2.8,4498
tt0328084,Lurking Terror,4.4,49
tt0328720,The Collingswood Story,5.2,2907
tt0328945,Cheerleader Massacre,3.2,1552
tt0329272,Infection,5.3,133
tt0330795,Python 2,2.8,1436
tt0331075,Dear Joan: We're Going to Scare You to Death,5.7,276
tt0331121,Ölüm Saati,7.0,27
tt0331366,A Visit from the Incubus,6.3,222
tt0331466,Descendant,4.1,510
tt0333241,Millennial Reincarnation,7.8,13
tt0333718,Karimpoocha,7.1,15
tt0334281,Sakthi,6.5,40
tt0336805,Maniacal,3.9,140
tt0337999,The Eliminator,6.1,20
tt0339714,Speed Demon,2.3,716
tt0341436,Dracula Rises from Coffin,5.7,24
tt0341502,La Noche del Ku Klux Klan,5.6,17
tt0344941,Blood Craving,3.2,12
tt0344942,Bloody Streetz,5.3,85
tt0345665,Mystery of the Cold-Blooded Woman,7.4,12
tt0345851,Red Lines,6.0,104
tt0345979,Susuk Nyi Roro Kidul,7.2,28
tt0346609,Bikini Party Massacre,2.9,253
tt0346845,The Exorcism,7.4,249
tt0346899,Dr. Jekyll and Mr. Hyde,5.3,148
tt0347328,Thousand Centipedes,4.4,16
tt0347760,Pepeng Agimat,6.0,28
tt0349092,Woman of Mud,6.4,70
tt0349345,Despiser,4.4,704
tt0349634,Jaal,5.6,54
tt0350091,Satan's School for Lust,3.7,287
tt0350370,Zombie Campout,3.0,407
tt0350637,Body Jumper,5.0,194
tt0350836,The Shower,6.5,38
tt0351746,Historias Breves I: La Simple Razón,4.0,8
tt0351826,The Telltale Heart,6.9,410
tt0352394,Hellborn,3.4,704
tt0352429,We Play 'Zombi' or Life After Fights,3.6,15
tt0352639,The Night Waiter,5.6,130
tt0352965,Valerie,4.7,18
tt0353341,Dead/Undead,4.6,113
tt0354216,The Wisher,4.4,1933
tt0355473,Garden of Love,4.5,971
tt0356854,Magic London,2.8,44
tt0357848,Dr. Rage,2.6,404
tt0359092,"Colmillos, el hombre lobo",5.8,42
tt0359123,Cured of Fears,5.9,164
tt0361724,Kottentail,3.8,262
tt0361953,The Nest of the Cuckoo Birds,4.9,556
tt0363942,Rigor Mortis,3.5,122
tt0364385,Ju-on: The Grudge,6.7,52123
tt0364977,Bangkok Haunted,5.1,743
tt0365747,The Shaman,3.3,65
tt0365916,Welcome Back Mr. Fox,6.7,17
tt0366419,Faces of Horror,6.4,29
tt0366726,Lost Things,5.2,1090
tt0366824,Legend of the Shadowy Ninja: The Ninja Dragon,5.6,65
tt0367798,Ghost of the Needle,4.5,323
tt0367854,The Hollow,4.5,2399
tt0368410,The Infernal Rapist,5.2,402
tt0368736,Haunted School 4,6.7,98
tt0369359,Dead Meat,4.7,2436
tt0369893,Sanib,4.8,34
tt0371083,Playback,5.9,103
tt0371100,Proboscis,5.0,21
tt0374076,Blind Beast vs Killer Dwarf,3.6,226
tt0374616,Director's Cut,5.5,41
tt0376355,Enter... Zombie King!,4.2,352
tt0378088,Impakto,6.2,43
tt0378611,Punk Rock Holocaust,3.7,281
tt0378770,Sister LuLu,6.3,112
tt0378804,State's Evidence,5.9,797
tt0379186,Blood of the Werewolf,3.2,61
tt0379280,Evil on Queen Street,5.5,40
tt0380066,The Woods,5.6,13448
tt0381324,Khooni Mahal,6.0,66
tt0382628,Dark Water,5.6,67864
tt0382943,Return to Sleepaway Camp,4.1,4999
tt0383038,Direct Trip to Hell,5.1,26
tt0383203,Bangis,5.9,37
tt0385639,Death Bed: The Bed That Eats,4.3,2798
tt0385767,I Have Been Here Before,5.8,9
tt0385846,Lovesick: Sick Love,4.7,442
tt0385906,Next Victim,6.6,33
tt0388098,Flower & Snake,5.5,1406
tt0388230,Malevolence,5.0,4641
tt0388779,Blood Of The Beast,3.5,149
tt0389328,Rise: Blood Hunter,4.9,13006
tt0393392,The Jackhammer Massacre,3.5,387
tt0396040,A Horrible Double-Faced Man,5.9,20
tt0399485,Peter Rottentail,3.2,283
tt0400143,Murrain,7.2,166
tt0400274,Cannibal World,3.7,369
tt0400353,Descent,6.7,156
tt0401271,The Curse of El Charro,3.0,995
tt0401742,Raptor Island,2.6,1100
tt0404127,I'll Kill You... I'll Bury You... I'll Spit on Your Grave Too!,3.8,149
tt0406799,Through the Fire,4.1,370
tt0409904,Day Watch,6.4,36372
tt0411267,The Dark,5.3,11860
tt0414036,Gamebox 1.0,4.3,825
tt0416609,Bleed,4.7,36
tt0417072,R-Point,6.2,6495
tt0419724,The Haunted World of El Superbeasto,5.8,8692
tt0420954,Terror in Rock 'n' Roll Önsjön,7.5,91
tt0421199,The Fallen Ones,3.5,1036
tt0421672,Biotherapy,5.8,276
tt0422779,Murder-Set-Pieces,3.7,4728
tt0422826,Nightmares,6.9,16
tt0423034,Rampo Noir,6.2,1344
tt0425150,Jekyll + Hyde,4.1,1322
tt0425267,Monsters,5.9,257
tt0426556,Raging Sharks,2.7,1267
tt0426584,Stomp! Shout! Scream!,4.6,224
tt0427688,Studio 666,2.8,406
tt0428269,Bikini a Go Go,4.4,359
tt0430378,The Mummy's Ghost,6.0,24
tt0432021,Resident Evil: Extinction,6.2,215543
tt0432067,Skunk Ape!?,7.4,42
tt0433482,Wild Country,4.4,710
tt0433533,Caleuche: The Call of the Sea,4.8,280
tt0434117,The Ghost Cat and the Mysterious Shamisen,6.3,145
tt0434324,Delirium,6.4,21
tt0435239,Obsession to Kill,5.9,16
tt0436301,Feeding the Masses,4.1,492
tt0437158,Dog Walk,4.4,26
tt0437852,Baton of Dracula,6.0,14
tt0439294,Shock-O-Rama,5.7,343
tt0439637,Irish Whisky,5.9,23
tt0439750,Pa-siyam,5.8,131
tt0440803,Shutter,7.0,53715
tt0440953,The Cruel History of Prisoners,5.0,63
tt0440998,Dead by Dawn 2 - the Mask of Conrad,7.4,23
tt0441493,Skuggfaxe,2.3,22
tt0441796,Stay Alive,5.1,35672
tt0443527,The Hamiltons,5.0,9218
tt0444978,Shadowhunters,5.0,119
tt0447604,At Dawn They Sleep,3.6,604
tt0448123,Sleepover Nightmare,3.6,313
tt0449181,The Bewitched Shepherd,5.1,214
tt0450184,Tokyo Psycho,3.7,339
tt0450336,Blood Creek,5.3,13776
tt0451036,The Deep Dark Woods,2.8,33
tt0451669,Rahtree Returns,5.6,202
tt0452873,The Ten Steps,7.0,530
tt0453200,The Midnight Murder,5.2,13
tt0453533,Unrest,5.0,8530
tt0454207,Mondomanila: Institusyon ng Makata,5.9,14
tt0454224,Penny Dreadful,4.9,6787
tt0454788,Bloodshed,3.2,239
tt0455135,The Eye 3: Infinity,4.6,2226
tt0455139,Khoon Ki Pyasi,4.3,37
tt0455407,The Crazies,6.5,137315
tt0456005,The Shrieking,6.5,43
tt0457656,Filthy McNastiest: Apocalypse Fuck!,3.3,269
tt0458376,Gotham Cafe,7.2,181
tt0460823,Horror Business,5.4,214
tt0460883,Night Skies,4.5,3349
tt0461779,Guwapings: The First Adventure,6.3,43
tt0462069,Zombie Night,2.7,571
tt0462193,The Beast of Bray Road,4.2,1550
tt0466111,Rosa Mistica,6.5,29
tt0467506,The Heirloom,5.0,858
tt0468445,The Amazing Screw-On Head,7.7,2285
tt0468482,Fungicide,3.0,367
tt0468879,Sodom the Killer,5.1,79
tt0469683,Automaton Transfusion,3.6,2562
tt0470121,Death Metal Zombies,4.4,244
tt0470761,First Born,4.8,3691
tt0471650,Delirium,3.2,89
tt0471944,"I'll Break Your Face, Baby!",3.5,21
tt0473287,Witchcraft 13: Blood of the Chosen,2.3,563
tt0473361,Goth Girls,5.4,35
tt0473696,Saint Martyrs of the Damned,6.2,798
tt0474689,Gabi ng Lagim Ngayon,6.6,11
tt0476259,El huésped,4.9,46
tt0476961,Blue Lake Butcher,3.8,109
tt0478267,Snakewoman,3.5,378
tt0478321,Voodoo Lagoon,2.8,195
tt0478770,In the Little Mansion,3.5,46
tt0478917,The Night Owl,3.4,65
tt0479199,Buried Alive,4.0,2540
tt0479936,Kammaren,5.3,52
tt0480932,Psycho Jack,3.3,30
tt0482124,Satan Bouche un Coin,6.6,127
tt0484186,Pyasi Nigahen,5.2,25
tt0484371,Sword for Truth,5.0,297
tt0484881,Puffball,4.3,1251
tt0488334,Scared,5.3,458
tt0488843,Means to an End,5.7,39
tt0488929,39: A Film by Carroll McKane,6.1,52
tt0489279,Razortooth,3.6,1068
tt0489410,Strange Aeons: The Thing on the Doorstep,5.2,148
tt0490833,Carnage for the Destroyer,3.4,173
tt0491399,Haze,6.4,3410
tt0492044,The Haunting in Connecticut,5.9,67914
tt0492874,Casting the Runes,6.4,228
tt0493211,Andrea,4.6,267
tt0493354,Kafan,6.2,70
tt0493451,The Skeptic,5.6,4690
tt0493567,Black Kiss,6.0,363
tt0495163,The New York Centerfold Massacre,2.6,56
tt0496426,Gothic Vampires from Hell,2.7,520
tt0497649,Only Darkness,3.2,7
tt0499464,Dracula's Curse,2.8,1092
tt0592980,Billy and Mandy Save Christmas,8.2,189
tt0595624,Visitor from the Grave,5.7,604
tt0601986,El Muñeco,6.9,88
tt0758781,Seed,3.1,7499
tt0765487,The Wizard of Gore,4.7,3063
tt0774502,Belcebu,3.2,156
tt0782839,At the End of the Spectra,5.9,578
tt0784984,The Deepening,4.3,109
tt0790686,Mirrors,6.1,119145
tt0791321,Samurai Priest Vampire Hunter,4.1,433
tt0795377,Even Kids Started Small,7.4,54
tt0795454,Royal Flush,6.7,21
tt0800206,Slaughterhouse Phi: Death Sisters,4.1,100
tt0810444,The Pumpkin Karver,3.4,1768
tt0810448,Rógairí,6.5,31
tt0810823,The Deaths of Ian Stone,5.5,13938
tt0810889,Hans,4.4,56
tt0816475,Devil's Moon,3.9,72
tt0816655,Sounds of Fear,4.1,23
tt0816686,La tzira,5.2,13
tt0816711,World War Z,7.0,781556
tt0818519,Saw: Rebirth,5.8,3804
tt0825210,The House and the Brain,6.1,44
tt0833547,The Game of Killing,4.9,47
tt0834946,Red Canopy,2.3,44
tt0839852,Hollywood Gothic,5.4,21
tt0843873,Snakes on a Train,2.2,2563
tt0844003,The Errand,6.2,77
tt0848554,The Sighting,3.7,977
tt0852963,The Hideout,6.0,785
tt0853220,Vampirismus,6.3,31
tt0857208,Cry of the Winged Serpent,3.5,155
tt0865929,Pony Trouble,4.1,110
tt0867605,Oh My Ghost!,5.5,38
tt0870958,Bloody Reunion,5.9,2772
tt0873886,Red State,6.1,70048
tt0877493,Kiss of the Serpent: Snake Island,5.9,26
tt0877642,Don't Look Back,6.3,157
tt0878145,The Scott Tibbs Documentary,4.4,178
tt0881384,Criticized,6.7,169
tt0883380,Popsy,7.1,74
tt0887143,Hyenas,2.8,1154
tt0887752,Kung Fu Vampire Killers,5.8,24
tt0888712,Psycho Weene,2.7,31
tt0897403,When Evil Calls,3.7,476
tt0898907,Doctor of Doom,4.5,520
tt0899128,100 Feet,5.4,13706
tt0905319,Blood: A Butcher's Tale,6.8,137
tt0905994,The Haunting Hour: Don't Think About It,5.7,3685
tt0918558,ReVamped,3.2,752
tt0922547,Parasomnia,5.1,2667
tt0933090,Mistrz tańca,6.1,62
tt0936466,Consequences,3.0,145
tt0938334,Sisterhood of the Shewolf,4.5,17
tt0943279,Among the Roars of Beasts,5.3,15
tt0943946,100 Tears,4.2,2078
tt0949888,The Morgue,3.1,979
tt0951259,Craig,3.5,319
tt0960855,Tales from the Dead,5.9,153
tt0961753,Teddy Scares,7.1,39
tt0970535,The Incredible Dyke,6.2,15
tt0976029,DarkPlace,2.6,247
tt0985050,Darkness Surrounds Roberta,4.4,108
tt0989823,The God Memoirs,3.7,36
