id_tertiaire,url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
the_garden_2017,https://www.rottentomatoes.com/m/the_garden_2017,67.0,,
shelley_2016,https://www.rottentomatoes.com/m/shelley_2016,92.0,40.0,
army_of_the_dead_2021,https://www.rottentomatoes.com/m/army_of_the_dead_2021,68.0,74.0,"An ambitious, over-the-top zombie heist mashup, Army of the Dead brings Zack Snyder back to his genre roots with a suitably gory splash."
cold_storage_2026,https://www.rottentomatoes.com/m/cold_storage_2026,81.0,76.0,"A smart but familiar B-movie throwback, Cold Storage delivers campy performances, gooey splatter, and wry sci-fi wit with infectious enthusiasm."
under_the_bed_2013,https://www.rottentomatoes.com/m/under_the_bed_2012,50.0,14.0,
prometheus_2012,https://www.rottentomatoes.com/m/prometheus_2012,73.0,68.0,"Ridley Scott's ambitious quasi-prequel to Alien may not answer all of its big questions, but it's redeemed by its haunting visual grandeur and compelling performances -- particularly Michael Fassbender as a fastidious android."
sacrifice_2025,https://www.rottentomatoes.com/m/sacrifice_2025,38.0,,
the_kiss_1988,https://www.rottentomatoes.com/m/the_kiss_1988,,43.0,
the_funhouse_1981,https://www.rottentomatoes.com/m/the_funhouse_1981,68.0,46.0,
jackals_2017,https://www.rottentomatoes.com/m/jackals_2017,40.0,26.0,
maniac_1980,https://www.rottentomatoes.com/m/maniac_1980,45.0,58.0,
the_fog_1980,https://www.rottentomatoes.com/m/the_fog_1980,76.0,65.0,"A well-crafted return to horror for genre giant John Carpenter, The Fog rolls in and wraps viewers in suitably slow-building chills."
werewolf_rising_2014,https://www.rottentomatoes.com/m/werewolf_rising_2014,,6.0,
son_of_sam_2008,https://www.rottentomatoes.com/m/son-of-sam-2008,,21.0,
the_hospital_2013,https://www.rottentomatoes.com/m/the_hospital_2013,,17.0,
spiral_2019,https://www.rottentomatoes.com/m/spiral_2019,77.0,41.0,Spiral explores the tension between otherness and conformity with a well-acted horror story that chills even if it doesn't outright terrify.
i_know_what_you_did_last_summer_2025,https://www.rottentomatoes.com/m/i_know_what_you_did_last_summer_2025,36.0,67.0,"Faithfully harkening back to the original for better or worse, this I Know What You Did Last Summer reboot serves up plenty of nostalgia without finding a compelling hook of its own."
brain_freeze_2021,https://www.rottentomatoes.com/m/brain_freeze_2021,71.0,23.0,
cinderella_2021,https://www.rottentomatoes.com/m/cinderella_2021,41.0,57.0,"This singalong-worthy Cinderella sprinkles some modern fairy dust on the oft-told tale, but flat performances and clunky dialogue make watching often feel like a chore."
the_reckoning_2021,https://www.rottentomatoes.com/m/the_reckoning_2021,20.0,25.0,"Thematically and visually unpleasant, The Reckoning wallows in the same violent misogyny it purports to condemn."
strip_mahjong_battle_royale_2012,https://www.rottentomatoes.com/m/strip_mahjong_battle_royale_2011,,40.0,
angel_baby_2023,https://www.rottentomatoes.com/m/angel_baby_2023,,50.0,
ghosthunters_2016,https://www.rottentomatoes.com/m/ghosthunters_2016,,40.0,
tales_of_halloween_2015,https://www.rottentomatoes.com/m/tales_of_halloween_2015,77.0,43.0,"Tales of Halloween boasts a number of fun scares and is overall more consistent than many horror anthology films, even if it isn't quite as dark or nasty as the classics of the genre."
the_offering_2023,https://www.rottentomatoes.com/m/the_offering_2022,76.0,45.0,"Within the outline of its fairly standard story, The Offering puts a unique -- and often genuinely scary -- spin on demonic possession horror tropes."
the_binding_2020,https://www.rottentomatoes.com/m/the_binding_2020,,18.0,
die_alone_2024,https://www.rottentomatoes.com/m/die_alone_2024,81.0,42.0,
nutbag_2000,https://www.rottentomatoes.com/m/nutbag_2000,,38.0,
black_christmas_1974,https://www.rottentomatoes.com/m/black_christmas_1974,72.0,76.0,"The rare slasher with enough intelligence to wind up the tension between bloody outbursts, Black Christmas offers fiendishly enjoyable holiday viewing for genre fans."
master_2022,https://www.rottentomatoes.com/m/master_2022,75.0,37.0,"It can be didactic rather than truly suspenseful, but Master is an impressively well-crafted horror outing with a lot on its mind."
the_bloody_vampire_1962,https://www.rottentomatoes.com/m/the_bloody_vampire_1962,,14.0,
the_snowman_2017,https://www.rottentomatoes.com/m/the_snowman_2017,7.0,19.0,"A mystery that feels as mashed together and perishable as its title, The Snowman squanders its bestselling source material as well as a top-notch ensemble cast."
the_room_2019,https://www.rottentomatoes.com/m/the_room_2019,69.0,53.0,
harpoon_2019,https://www.rottentomatoes.com/m/harpoon_2019,97.0,60.0,"A B-movie with an A-level commitment to entertain, Harpoon should hit the target with horror fans in the mood for gory, darkly humorous antics on the open water."
charlotte_2017,https://www.rottentomatoes.com/m/charlotte_2017,,20.0,
the_masque_of_the_red_death_1964,https://www.rottentomatoes.com/m/the_masque_of_the_red_death_1964,92.0,69.0,
the_forgotten_2014,https://www.rottentomatoes.com/m/the_forgotten_2014,,29.0,
the_power_1984,https://www.rottentomatoes.com/m/the_power_1984,,11.0,
vicious_2025,https://www.rottentomatoes.com/m/vicious_2025,44.0,33.0,
night_of_the_living_dead_1990,https://www.rottentomatoes.com/m/night_of_the_living_dead_1990,57.0,68.0,"Night of the Living Dead fails to bring much new to the original's narrative tentpoles, but its sleek action and amplified gore make it a worthwhile horror showcase."
gp506_2008,https://www.rottentomatoes.com/m/the_guard_post_2008,,39.0,
carter_2022,https://www.rottentomatoes.com/m/carter_2022,32.0,42.0,
dreamland_2020,https://www.rottentomatoes.com/m/dreamland_2019,58.0,52.0,Dreamland's frustratingly diffuse narrative approach is consistently offset by typically strong work from Margot Robbie in a central role.
black_swan_2010,https://www.rottentomatoes.com/m/black_swan_2010,85.0,84.0,"Bracingly intense, passionate, and wildly melodramatic, Black Swan glides on Darren Aronofsky's bold direction -- and a bravura performance from Natalie Portman."
the_forest_1982,https://www.rottentomatoes.com/m/the-forest-1982,,12.0,
the_tomb_1986,https://www.rottentomatoes.com/m/the_tomb_1986,,20.0,
sanitarium_2013,https://www.rottentomatoes.com/m/sanitarium_2013,,28.0,
hooked_2018,https://www.rottentomatoes.com/m/hooked_2018,20.0,48.0,
parasite_1982,https://www.rottentomatoes.com/m/parasite_1982,15.0,16.0,
run_like_hell_2014,https://www.rottentomatoes.com/m/run_like_hell_2014,,27.0,
bunks_2013,https://www.rottentomatoes.com/m/bunks_2013,,38.0,
psychosis_2010,https://www.rottentomatoes.com/m/psychosis_2010,,12.0,
the_cradle_2007,https://www.rottentomatoes.com/m/the_cradle_2007,,17.0,
the_survivor_1980,https://www.rottentomatoes.com/m/the_survivor_1981,,20.0,
sweet_home_2016,https://www.rottentomatoes.com/m/sweet_home_2015,80.0,28.0,
the_neighbor_2018,https://www.rottentomatoes.com/m/the_neighbor_2016,71.0,36.0,
berserk_the_golden_age_arc_i_the_egg_of_the_king_2012,https://www.rottentomatoes.com/m/berserk_the_golden_age_arc_i_the_egg_of_the_king_2012,,89.0,
companion_2025,https://www.rottentomatoes.com/m/companion_2025,93.0,88.0,"A fiendishly clever contraption that doesn't rest on the laurels of its twists, Companion thrillingly puts the demented into domestic bliss."
bedevilled_2010,https://www.rottentomatoes.com/m/bedevilled_2010,89.0,82.0,
prank_2012,https://www.rottentomatoes.com/m/prank_2013,,19.0,
the_vile_2025,https://www.rottentomatoes.com/m/the_vile_2025,100.0,,
the_piper_2015,https://www.rottentomatoes.com/m/the_piper_2015,,68.0,
the_wicker_man_2006,https://www.rottentomatoes.com/m/the_wicker_man_2006,15.0,17.0,"Puzzlingly misguided, Neil LaBute's update The Wicker Man struggles against unintentional comedy and fails."
sacrifice_2000,https://www.rottentomatoes.com/m/sacrifice_2000,,21.0,
saw_2003,https://www.rottentomatoes.com/m/saw_2003,,72.0,
farm_2010,https://www.rottentomatoes.com/m/farm_2010,,50.0,
repentance_2014,https://www.rottentomatoes.com/m/repentance_2014,33.0,42.0,
the_hangman_2024,https://www.rottentomatoes.com/m/the_hangman_2024,,19.0,
the_poltergeist_of_borley_forest_2013,https://www.rottentomatoes.com/m/the_poltergeist_of_borley_forest_2013,,16.0,
agnes_2021,https://www.rottentomatoes.com/m/agnes_2021,68.0,19.0,"It may not deliver as many straight-up scares as genre fans expect, but Agnes takes a gratifyingly unusual approach to well-worn territory."
the_return_2006,https://www.rottentomatoes.com/m/the_return_2006,15.0,32.0,"Unoriginality may be an acceptable risk in the Horror genre, but boredom is never okay."
anaconda_2025,https://www.rottentomatoes.com/m/anaconda_2025,47.0,75.0,"The premise might be ripe for a raucous action-comedy, but this meta reboot of Anaconda can't detach its jaws wide enough to swallow so many conflicting tones."
alone_2019,https://www.rottentomatoes.com/m/alone_2020,,14.0,
max_2015,https://www.rottentomatoes.com/m/max_2016,37.0,70.0,"Max has good intentions and tries to hearken back to classic family-friendly features, but its disjointed, manipulative plot overwhelms the efforts of its talented human and canine stars."
from_beneath_2012,https://www.rottentomatoes.com/m/from_beneath_2012,,0.0,
the_sylvian_experiments_2010,https://www.rottentomatoes.com/m/the_sylvian_experiments_2010,,9.0,
bad_hair_2020,https://www.rottentomatoes.com/m/bad_hair_2020,62.0,40.0,Bad Hair's unwieldy ambitions are easy to respect -- even if the film's tonal jumble and uneven execution are impossible to ignore.
crawl_2019,https://www.rottentomatoes.com/m/crawl_2019,84.0,75.0,"An action-packed creature feature that's fast, terrifying, and benefits greatly from a completely game Kaya Scodelario, Crawl is a fun throw-back with just enough self-awareness to work."
blind_2017,https://www.rottentomatoes.com/m/blind_2017,19.0,46.0,
clay_2007,https://www.rottentomatoes.com/m/clay-2007,,17.0,
tales_of_frankenstein_2018,https://www.rottentomatoes.com/m/tales_of_frankenstein_2018,,50.0,
the_outsider_2019,https://www.rottentomatoes.com/m/the_outsider_2019,53.0,40.0,"The Outsider may satisfy Western fans, but despite a winning performance from Country music legend Trace Adkins it's too predictable to really leave a mark."
bloody_murder_2_2003,https://www.rottentomatoes.com/m/bloody_murder_2_closing_camp_2003,,33.0,
the_boneyard_1990,https://www.rottentomatoes.com/m/the_boneyard_1991,,43.0,
the_isle_2019,https://www.rottentomatoes.com/m/the_isle_2019,67.0,80.0,
mother_may_i_sleep_with_danger_2016,https://www.rottentomatoes.com/m/mother_may_i_sleep_with_danger_2016,64.0,22.0,
demons_2_1986,https://www.rottentomatoes.com/m/demons_2_1986,,42.0,
sick_survive_the_night_2012,https://www.rottentomatoes.com/m/sick_2012,,0.0,
machete_joe_2010,https://www.rottentomatoes.com/m/machete_joe_2010,,12.0,
endangered_2020,https://www.rottentomatoes.com/m/endangered_2020,100.0,76.0,
scarecrow_2013,https://www.rottentomatoes.com/m/scarecrow_2013,,12.0,
low_life_2022,https://www.rottentomatoes.com/m/low_life_2022,78.0,,
sleep_2020,https://www.rottentomatoes.com/m/sleep_2020,95.0,,
armed_response_2017,https://www.rottentomatoes.com/m/armed_response_2017,0.0,14.0,
paranormal_movie_2012,https://www.rottentomatoes.com/m/paranormal_movie_2013,,0.0,
sombre_1998,https://www.rottentomatoes.com/m/sombre-1998,,60.0,
track_of_the_moonbeast_1976,https://www.rottentomatoes.com/m/track_of_the_moon_beast-1976,,0.0,
i_heart_monster_movies_2012,https://www.rottentomatoes.com/m/i_heart_monster_movies_2012,,57.0,
the_pig_who_cried_werewolf_2009,https://www.rottentomatoes.com/m/the_pig_who_cried_werewolf_2011,,42.0,
unnatural_2015,https://www.rottentomatoes.com/m/unnatural_2015,,11.0,
leatherface_2017,https://www.rottentomatoes.com/m/leatherface_2017,27.0,24.0,"Leatherface may wear the skin of a Texas Chainsaw Massacre prequel, but it proves gutless as an origin story and finds little invention in the horror tropes it's cannibalizing."
absolution_2024,https://www.rottentomatoes.com/m/absolution_2024,56.0,32.0,"Liam Neeson's gruff performance redeems Absolution somewhat, this thriller's sluggish pacing may not fully earn audiences' forgiveness."
black_noise_2023,https://www.rottentomatoes.com/m/black_noise_2023,0.0,9.0,
flowers_2015,https://www.rottentomatoes.com/m/flowers_2015,,67.0,
mandy_2018,https://www.rottentomatoes.com/m/mandy_2018,91.0,68.0,Mandy's gonzo violence is fueled by a gripping performance by Nicolas Cage -- and anchored with palpable emotion conveyed between his volcanic outbursts.
the_secretary_1995,https://www.rottentomatoes.com/m/the_secretary_1995,,59.0,
the_rambler_2013,https://www.rottentomatoes.com/m/the_rambler_2013,33.0,35.0,
alone_in_the_dark_1982,https://www.rottentomatoes.com/m/alone_in_the_dark_1982,62.0,41.0,
the_thing_2011,https://www.rottentomatoes.com/m/the_thing_2011,34.0,43.0,"It serves the bare serviceable minimum for a horror flick, but The Thing is all boo-scares and a slave to the far superior John Carpenter version."
the_hunting_ground_2015,https://www.rottentomatoes.com/m/the_hunting_ground_2015,93.0,85.0,"The Hunting Ground isn't director Kirby Dick's strongest work as a filmmaker, but the movie's powerful message more than trumps any technical weaknesses."
stalker_2010,https://www.rottentomatoes.com/m/stalker_2010,,12.0,
solitary_confinement_2018,https://www.rottentomatoes.com/m/human_zoo_2020,,5.0,
the_hunt_2013,https://www.rottentomatoes.com/m/the_hunt_2013,92.0,93.0,"Anchored by Mads Mikkelsen's sympathetic performance, The Hunt asks difficult questions with the courage to pursue answers head on."
oxygen_2021,https://www.rottentomatoes.com/m/oxygen_2021,90.0,74.0,"Oxygen gets the white-knuckle maximum out of its claustrophobic setting, with director Alexandre Aja and star Mélanie Laurent making this a must-watch thriller for sci-fi fans."
the_vatican_tapes_2015,https://www.rottentomatoes.com/m/the_vatican_tapes_2015,20.0,58.0,"A loud, rote exorcism thriller that presents nothing new to an already overpopulated subgenre."
childish_games_2012,https://www.rottentomatoes.com/m/childish_games_2012,,42.0,
countdown_2019,https://www.rottentomatoes.com/m/countdown_2019,26.0,72.0,"Countdown may offer a few fleeting jolts for horror fans with barren queues, but it lacks enough wit or creativity to leave a lasting impression."
the_russian_bride_2018,https://www.rottentomatoes.com/m/the_russian_bride_2019,,33.0,
the_black_room_2017,https://www.rottentomatoes.com/m/the_black_room_2017,,13.0,
uncle_silas_1971,https://www.rottentomatoes.com/m/uncle-silas-1947,,29.0,
raptor_ranch_2013,https://www.rottentomatoes.com/m/raptor_ranch_2013,,27.0,
lee_cronins_the_mummy_2026,https://www.rottentomatoes.com/m/the_mummy_2026,45.0,76.0,"Director Lee Cronin's take on The Mummy injects some juicy gore and personal stakes into the classic horror setup, but the scares in this gross-out extravaganza get entombed by a padded running time."
the_portrait_2023,https://www.rottentomatoes.com/m/the_portrait_2023,86.0,38.0,
deathdream_1974,https://www.rottentomatoes.com/m/dead_of_night_1974,79.0,64.0,
smothered_2016,https://www.rottentomatoes.com/m/smothered_2016,,38.0,
evil_dead_2013,https://www.rottentomatoes.com/m/evil_dead_2013,64.0,64.0,"It may lack the absurd humor that underlined the original, but the new-look Evil Dead compensates with brutal terror, gory scares, and gleefully bloody violence."
the_prodigy_2019,https://www.rottentomatoes.com/m/the_prodigy_2019,43.0,37.0,"The Prodigy doesn't take the bad seed genre to any truly new places, but for horror fans in search of an evil child to fear, it might still be worth a watch."
muse_2017,https://www.rottentomatoes.com/m/muse_2017,14.0,45.0,
the_furies_2019,https://www.rottentomatoes.com/m/the_furies_2019,71.0,46.0,The Furies makes up for its lack of originality with girl-power gore wielded by a ferocious Airlie Dodds.
vampires_2010,https://www.rottentomatoes.com/m/vampires_2010,,44.0,
immaculate_2024,https://www.rottentomatoes.com/m/immaculate_2024,71.0,58.0,"Immaculate in conception if not always in execution, this religiously themed horror outing is saved by a divine performance from Sydney Sweeney."
the_disappeared_2012,https://www.rottentomatoes.com/m/the_disappeared_2012,,48.0,
the_grove_2025,https://www.rottentomatoes.com/m/the_grove_2025,,77.0,
abigail_2024,https://www.rottentomatoes.com/m/abigail_2024,83.0,83.0,"Carrying off well-worn vampire tropes with a balletic flourish, Abigail dances around the familiarity of its premise with a game cast and slick style."
