tconst,title,tmdb_id,primaryTitle,genres,averageRating,numVotes
tt4236612,The House on Cuckoo Lane,325610,The House on Cuckoo Lane,Horror,4.5,61.0
tt4247682,All Girls Weekend,405932,All Girls Weekend,"Action,Adventure,Horror",2.9,2278.0
tt4253664,Idol Threats,382046,,,6.0,7.0
tt4269920,Bundle of Nerves,419826,,,7.0,32.0
tt4287430,Hellraiser: What's Your Pleasure?,1034693,,,4.6,30.0
tt4287470,West of Hell,533938,West of Hell,"Drama,Fantasy,Horror",3.6,1430.0
tt4288674,It Came from the Desert,408490,It Came from the Desert,"Action,Adventure,Comedy",4.3,2065.0
tt4289062,Bloodrunners,327315,Bloodrunners: Vampire Wine,"Action,Crime,Horror",4.5,2297.0
tt4290720,The Shutterbug Man,327544,,,6.5,39.0
tt4290848,The Witches of Sappho Salon,303678,,,3.8,90.0
tt4293640,Secret Santa,379308,,,7.3,14.0
tt4329520,Pyaasi Nagin,338998,Pyaasi Nagin,Horror,,
tt4332746,"Silent Night, Bloody Night 2: Revival",418873,"Silent Night, Bloody Night 2: Revival","Drama,Horror,Mystery",2.4,259.0
tt4338252,Groundhog,545749,Groundhog,"Comedy,Horror",6.6,45.0
tt4341528,Tonight It's You,414910,,,6.5,272.0
tt4356150,Jaws Finatics,551694,Jaws Finatics,Documentary,6.7,18.0
tt4361376,Show Yourself,404388,Show Yourself,"Drama,Horror",4.8,181.0
tt4368086,The Devil Lives Here,389849,The Devil Lives Here,"Fantasy,Horror,Thriller",5.0,314.0
tt4381048,Nightmare on Elmo's Street,367139,Nightmare on Elmo's Street,"Comedy,Horror",2.8,228.0
tt4387114,Monsters Among Men,461319,Monsters Among Men,"Action,Horror,Thriller",5.1,34.0
tt4399938,Yûreitô,1301566,Yûrei to,\N,,
tt4405212,Mark of the Devil: Mark of the Times,741278,,,7.2,11.0
tt4411234,Slice,347392,Slice,"Comedy,Crime,Fantasy",4.6,4307.0
tt4415694,Bricks,766764,,,7.1,87.0
tt4417414,The Spawn,1273341,The Spawn,Horror,,
tt4423034,The Stray,1005367,The Stray,"Horror,Thriller",5.3,47.0
tt4438570,House of Straw,401407,,,6.2,53.0
tt4442114,Liwanag sa Dilim,352647,Liwanag sa dilim,"Action,Adventure,Horror",6.4,10.0
tt4446744,Apocalypse Marathon,1577323,,,4.4,13.0
tt4450624,Ouija Summoning,413100,Ouija Summoning,Horror,3.1,568.0
tt4456430,We All Go the Same,379859,,,,
tt4473620,Witching Hour,993398,Witching Hour,"Horror,Thriller",4.6,52.0
tt4482952,Dreadtime Stories,343474,Dreadtime Stories,"Horror,Thriller",3.3,147.0
tt4493790,"Devil in the White City, Julia Conner's Murder",779655,,,,
tt4502432,The Legend of the Mad Axeman,434447,The Legend of the Mad Axeman,Horror,4.3,34.0
tt4504044,The Prodigy,532671,The Prodigy,"Fantasy,Horror,Mystery",5.9,31150.0
tt4523220,Hounds of Zaroff,402189,Hounds of Zaroff,"Action,Drama,Thriller",7.8,28.0
tt4546694,Brain Freeze,672437,Brain Freeze,"Comedy,Horror",4.9,1002.0
tt4565668,Sorceress,444707,Sorceress,"Drama,Fantasy,Horror",3.4,142.0
tt4569562,Epidemic,1314942,,,6.2,7.0
tt4571340,O Negative,355487,,,5.9,154.0
tt4572700,Mother Krampus 2: Slay Ride,488722,Mother Krampus 2: Slay Ride,Horror,3.2,388.0
tt4578598,Behind the Walls,503436,Behind the Walls,"Crime,Fantasy,Horror",3.1,483.0
tt4578866,Creating Carrie,499739,,,6.6,29.0
tt4582346,Silent Hill Internal Prison,1431862,Silent Hill Internal Prison,Horror,4.8,59.0
tt4591732,Mihrez: Cin Padişahı,481564,Mihrez: Cin Padisahi,"Horror,Thriller",3.1,1878.0
tt4598242,Sekiheki myōjin,1171198,Akakabe myôjin,\N,,
tt4610748,Devil's Gate,355193,Devil's Gate,"Horror,Sci-Fi,Thriller",5.1,7379.0
tt4610876,Channel 13,343872,Channel 13,Horror,4.7,107.0
tt4634458,Hopscotch,377635,Hopscotch,"Horror,Thriller",,
tt4660800,The Sitter,555077,,,6.7,336.0
tt4667842,The Lustful Dead,510562,Necrophiliac: The Lustful Dead,Horror,4.2,34.0
tt4677348,The Innocents,381994,The Innocents,Horror,5.2,478.0
tt4682708,We Are the Flesh,378485,We Are the Flesh,"Drama,Fantasy,Horror",4.7,4019.0
tt4685096,3-Headed Shark Attack,342927,,,2.7,3833.0
tt4686054,The Old House,458045,The Old House,Horror,,
tt4695098,Nails,408185,Nails,"Horror,Mystery",4.7,2964.0
tt4702840,Island of Time,353964,Island,"Drama,Horror,Mystery",9.2,72.0
tt4722130,Pizza Hunt,547231,,,5.8,22.0
tt4741754,The Call,1156827,The Call,Thriller,6.7,11.0
tt4743588,The Devil's Work,1183104,The Devil's Work,"Horror,Thriller",4.7,56.0
tt4761932,Sophie,1643849,,,,
tt4765868,Mortuary Massacre,571932,Mortuary Massacre,Horror,4.3,32.0
tt4767428,Revenge of the Necromancer,370594,Revenge of the Necromancer,"Adventure,Comedy,Horror",4.8,307.0
tt4772204,The Unsettling,869150,The Unsettling,"Drama,Horror,Mystery",4.3,132.0
tt4773932,Future Punks,1121725,Future Punks,Horror,4.8,29.0
tt4792908,Isolation,395455,,,2.8,14.0
tt4797436,Jack Goes Home,381935,Jack Goes Home,"Drama,Horror,Mystery",5.1,2893.0
tt4801352,She Kills,362229,She Kills,"Action,Comedy,Horror",4.9,629.0
tt4805316,A Dark Song,409297,A Dark Song,Drama,6.2,25412.0
tt4828162,Beware of Bunny,1605817,,,,
tt4841272,Rite,370787,,,6.7,9.0
tt4844346,Fuck Buddies,364791,,,6.2,32.0
tt4844772,Jissetsu Kasane monogatari,1296428,Jissetsu kasane monogatari,\N,,
tt4847546,Blood Feast,353058,Blood Feast,Horror,3.8,1209.0
tt4849332,A Werewolf in Slovenia,332920,,,2.7,75.0
tt4857966,Consommé,427243,,,6.7,65.0
tt4858722,Slasher Weekend,365712,Joel D. Wynkoop's Slasher Weekend,"Adventure,Comedy,Horror",5.8,35.0
tt4859032,The Ouija Exorcism,363844,The Ouija Exorcism,Horror,2.2,629.0
tt4859526,Friend Request,697027,Friend Request,Horror,6.1,30.0
tt4865022,The Clinic,471530,The Clinic,"Action,Horror,Mystery",6.0,74.0
tt4869132,Raktharakshassu,463532,Raktharakshassu,Horror,1.8,34.0
tt4872612,Kabuslar Evi: Çarşamba Karısı,528001,Kabuslar Evi: Çarsamba Karisi,"Horror,Mystery,Thriller",6.1,187.0
tt4877622,Steel Cut Oats,667408,,,,
tt4878398,The Man Who Loved Flowers,1325880,,,4.9,14.0
tt4881430,Strip Club Massacre,452037,Strip Club Massacre,"Horror,Thriller",3.0,1602.0
tt4888898,The Girl with Two Faces,416527,The Girl with Two Faces,"Crime,Horror,Romance",5.4,40.0
tt4892974,Last Breath,298487,,,,
tt4905318,Vintage Blood,392835,,,6.5,22.0
tt4906460,Things That Go Bump in the Night,489127,,,,
tt4909366,Delirium,673094,,,5.2,10.0
tt4909602,Lust,434076,Lust,"Horror,Mystery,Thriller",3.9,256.0
tt4912878,Let Her Go,1025074,,,6.4,30.0
tt4919884,Black Dragon,1017585,,,6.7,9.0
tt4940524,"Good Evening, Officer Bracelitz",776562,,,,
tt4949388,Baby Frankenstein,703297,Baby Frankenstein,"Comedy,Drama,Family",3.4,170.0
tt4957070,The Winter Hunger,962428,The Winter Hunger,"Crime,Horror,Sci-Fi",3.9,176.0
tt4961136,Captured,354254,,,,
tt4963986,What We Do in the Shadows: Interviews with Some Vampires,411354,,,7.4,2292.0
tt4967920,Dab6e: The Return,393821,Dabbe 6: The Return,Horror,5.5,3655.0
tt4974812,Cryptid,1032876,Cryptid,"Horror,Thriller",4.6,1983.0
tt4975280,Strangled,426958,Strangled,"Crime,Drama,Horror",7.0,6858.0
tt4985848,Pitchfork,422471,Pitchfork,Horror,3.0,3787.0
tt4986280,Blood Curse: The Haunting of Alicia Stone,361537,Blood Curse: The Haunting of Alicia Stone,Horror,,
tt4991202,Sticks,1531102,,,7.7,6.0
tt5021346,Where's Wendy,500759,Where's Wendy,Horror,4.1,35.0
tt5038040,Wolf Mother: Hunted,394498,,,5.2,175.0
tt5040012,Nosferatu,426063,Nosferatu,"Fantasy,Horror,Mystery",7.1,264748.0
tt5040282,Fangboner,362443,Fangboner,"Comedy,Horror",5.4,114.0
tt5040760,The Marshes,429730,The Marshes,Horror,4.1,528.0
tt5052610,Lilitu,975185,,,7.1,19.0
tt5068702,Tropical Vampire,402616,Tropical Vampire,Horror,4.3,34.0
tt5075662,The Isle,463364,The Isle,"Fantasy,Mystery,Thriller",4.9,12098.0
tt5076132,The Lone Paddler,571788,The Lone Paddler,Thriller,4.6,256.0
tt5078180,Disintegration,551957,Disintegration,Horror,3.6,76.0
tt5080208,Death Is Here,129496,The Death Is Here,"Horror,Thriller",3.5,28.0
tt5088652,Rash,508242,,,5.2,13.0
tt5106418,Chainsaw,373104,,,6.2,207.0
tt5116248,I Know You're in There,422010,I Know You're in There,"Horror,Thriller",4.2,942.0
tt5118128,Scary Film,1502304,,,,
tt5123422,The Parting Glass,428394,,,,
tt5126026,Conciliábulo,1341419,,,,
tt5132190,Teddy Bears Are for Lovers,415015,,,6.9,58.0
tt5154528,Cin Kuyusu,366083,Cin Kuyusu,Horror,4.0,537.0
tt5160592,Popsy,1339480,,,5.1,15.0
tt5160614,The Dark Red,557526,The Dark Red,"Mystery,Thriller",5.1,1150.0
tt5164542,Housewitch,1407884,,,5.7,12.0
tt5198320,What Happens When Children Don't Eat Soup,666294,,,,
tt5198702,The Shadow Zone,646334,The Shadow Zone,"Horror,Sci-Fi",5.5,17.0
tt5235520,The Eternal,450230,,,,
tt5241534,Seizure,455188,Seizure,Horror,3.5,174.0
tt5246798,A. Friend,436585,,,6.7,50.0
tt5256020,Primal Instinct X,443391,,,,
tt5257464,Home Education,464818,,,6.1,248.0
tt5258324,Atelophobia: Chapter 2,517098,Atelophobia: Chapter 2,Horror,4.8,177.0
tt5262426,Mystery of the Old House,256331,Misteri Rumah Tua,"Adventure,Horror,Thriller",6.3,17.0
tt5264684,Zombie Kids,462768,,,,
tt5290736,Once Upon A Nightmare,824923,Once Upon a Nightmare,Horror,4.1,34.0
tt5295032,Plaga Zombie: American Invasion,469532,Plaga Zombie: American Invasion,"Action,Comedy,Horror",4.0,154.0
tt5296290,Above the Mist,467994,,,,
tt5302630,Those Among Us,580828,,,5.0,12.0
tt5318886,The Halloween Girl,689088,,,,
tt5325492,Are We Not Cats,395948,Are We Not Cats,"Comedy,Horror,Romance",5.7,917.0
tt5333700,Red Net,472855,Red Net,Thriller,3.2,40.0
tt5343532,The Child Remains,471609,The Child Remains,"Horror,Mystery,Thriller",4.5,1175.0
tt5351000,Home Invasion,380565,,,5.1,4363.0
tt5435074,Project Hope,809596,,,6.0,27.0
tt5436786,Yuggoth,1659276,,,,
tt5457926,Blood Child,487719,Blood Child,"Fantasy,Horror,Thriller",4.0,2506.0
tt5462278,Love Bitten,1142369,,,5.5,23.0
tt5481984,Sinister Squad,404947,Sinister Squad,"Action,Comedy,Fantasy",2.2,1273.0
tt5486648,Seiren,953298,,,7.3,36.0
tt5513098,Autohead,408522,Autohead,"Crime,Horror",6.0,425.0
tt5542208,Hana-Dama: Phantom,378717,Hana-Dama: Phantom,"Drama,Horror,Thriller",6.0,39.0
tt5545254,Todd and the Book of Pure Evil: The End of the End,467859,Todd and the Book of Pure Evil: The End of the End,"Animation,Comedy,Horror",6.9,534.0
tt5552744,Run,467940,,,7.4,15.0
tt5568962,Captured,603457,Captured,Thriller,3.7,27.0
tt5586250,Ang Tulay ng San Sebastian,388289,Ang tulay ng San Sebastian,"Drama,Horror",,
tt5592878,Errementari: The Blacksmith and the Devil,477033,Errementari,"Fantasy,Horror",6.4,14714.0
tt5597852,Hello Naan Pei Pesuren,369823,Hello Naan Pei Pesuren,"Comedy,Horror",3.9,178.0
tt5598246,The Forest Whispers,449160,The Forest Whispers,"Fantasy,Horror,Mystery",7.2,23.0
tt5598292,Polaroid,431075,Polaroid,"Drama,Horror,Mystery",5.2,18929.0
tt5617160,Dead on Arrival,1120643,,,4.6,8.0
tt5630404,Magic of Love,522781,,,6.8,7.0
tt5639388,Raaz Reboot,363335,Raaz Reboot,"Horror,Mystery,Thriller",4.5,2361.0
tt5639498,When Demons Die,447191,,,7.2,51.0
tt5667696,Cut Shoot Kill,436369,Cut Shoot Kill,"Action,Horror,Thriller",4.3,779.0
tt5669936,The Recall,455551,The Recall,"Action,Horror,Mystery",4.2,9949.0
tt5684844,How to Love Your Demon,1358437,,,,
tt5692710,Taong Paniki,948013,Taong Paniki,Horror,5.9,13.0
tt5694506,Clinic,561817,,,7.2,188.0
tt5699652,Villa Nabila,323864,Villa Nabila,"Horror,Mystery,Thriller",5.7,99.0
tt5699928,Prey,401410,Prey,"Adventure,Horror,Mystery",4.6,2992.0
tt5703622,Asian Ghost Story,417656,Asian Ghost Story,"Action,Horror",2.7,56.0
tt5707304,Mother,438463,Mother,"Drama,Horror,Thriller",5.6,1611.0
tt5731746,Blood Type,657611,Blood Type,"Action,Fantasy,Horror",4.1,2032.0
tt5732570,Into the Mud,484079,,,6.3,159.0
tt5732610,Kindil,399133,,,6.5,118.0
tt5734556,This Woods Is Cursed,454420,This Woods Is Cursed,Horror,4.1,51.0
tt5736258,Beasts of the Field,739596,Beasts of the Field,"Drama,Horror,Thriller",2.5,179.0
tt5742568,Day of Reckoning,418588,Day of Reckoning,"Action,Horror,Sci-Fi",3.5,1388.0
tt5754892,Kill Teaser,567898,Kill Teaser,Horror,2.9,80.0
tt5759590,Angels Fallen,662844,Angels Fallen,"Horror,Sci-Fi",2.8,2524.0
tt5779140,The Veiled,468003,,,8.0,10.0
tt5795064,Dreaming Purple Neon,415222,Dreaming Purple Neon,Horror,5.3,442.0
tt5810122,Let Her Out,404516,Let Her Out,"Horror,Mystery,Sci-Fi",4.6,1986.0
tt5832136,The Teenage Frankenstein Meets the Teenage Werewolf,565457,,,4.8,16.0
tt5839116,Fall of Grace,484953,Fall of Grace,Horror,3.5,816.0
tt5843060,Ghost Divers,1118201,Ghost Divers,"Horror,Thriller",4.1,70.0
tt5857904,Palace of Hades,1323220,Xin Luo sheng men,Drama,,
tt5857920,The Grindhouse,1079377,The Grindhouse,Adventure,,
tt5881130,Red Skies,657437,,,6.4,40.0
tt5884784,The Super,463022,The Super,"Horror,Mystery,Thriller",5.2,22352.0
tt5898118,Pestilenz,612913,Pestilenz,"Horror,Mystery,Thriller",2.6,93.0
tt5901850,The Experiment,759345,,,,
tt5923772,In the Kitchen With,609581,,,4.6,17.0
tt5924730,Instruments of Evil,399592,Instruments of Evil,Comedy,8.2,32.0
tt5926406,Facez of Death 2000 Vol. 2: Dead in Asia,972601,,,2.4,12.0
tt5936428,Blackmere Harvest,779234,,,,
tt5959904,Room For Rent,824915,Room for Rent,Horror,5.1,56.0
tt5961910,Hell's Garden,587630,,,6.7,14.0
tt5981860,The Ghost of Night Crow,618958,Da bo sha,"Drama,Horror",,
tt6028624,The Fisherman's Wife,1659253,,,6.2,6.0
tt6029122,Sijjin 3: The Forbidden Love,414827,Sijjin 3: Love,Horror,6.0,3786.0
tt6032256,Evil Rising,860553,,,,
tt6039372,Rift,439979,Rift,"Drama,Horror,Mystery",5.9,1295.0
tt6040650,Smile,557557,,,8.4,9.0
tt6045312,Nibble,427271,,,6.4,17.0
tt6045898,Sadi-Scream Vol. 3,816371,,,4.2,21.0
tt6048938,O Fim da Picada,331236,O Fim da Picada,Horror,5.3,13.0
tt6054298,Psykopat,616846,Psykopat,"Drama,Horror,Mystery",,
tt6055166,Slicer,689030,,,7.4,6.0
tt6062900,Fever Dream,705056,,,,
tt6063024,Meatball Machine Kodoku,429829,Meatball Machine Kodoku,"Action,Comedy,Horror",5.8,691.0
tt6064994,Sadi-Scream Vol. 5,816607,,,4.0,14.0
tt6068978,Amityville Exorcism,433002,Amityville Exorcism,Horror,1.9,2236.0
tt6071520,The Weed Whacker Massacre,802728,,,5.7,20.0
tt6072502,The School,525200,The School,"Horror,Thriller",4.0,2422.0
tt6085596,The Grot in the Grotto,668723,,,5.7,52.0
tt6087662,Salvation,408839,Salvación,"Drama,Fantasy,Horror",5.4,68.0
tt6090864,Pizza Face,486024,,,8.0,9.0
tt6091280,The Chattering,517559,The Chattering,Horror,,
tt6098380,Isabelle,540291,Isabelle,"Horror,Thriller",4.2,1598.0
tt6102254,Volkswagen Kuning,420132,Volkswagen Kuning,"Horror,Mystery,Thriller",5.7,54.0
tt6104768,Dances with Werewolves,481390,Dances with Werewolves,Horror,5.6,110.0
tt6106002,The Good Samaritan,481074,,,,
tt6117878,The Dinner Party,1203354,,,,
tt6120496,Blood Runs Thick,730286,Blood Runs Thick,Horror,7.2,47.0
tt6135050,Snow Woman,422947,Snow Woman,"Horror,Mystery",6.9,45.0
tt6137138,Meathook Massacre II,425758,Meathook Massacre II,Horror,2.1,128.0
tt6144682,Poltergeist Encounters,503661,Poltergeist Encounters,"Horror,Mystery,Thriller",2.4,181.0
tt6144876,Purgatory Road,487848,Purgatory Road,"Crime,Horror",4.2,437.0
tt6150990,Sludge Eater,797012,,,,
tt6166732,Ang Manananggal sa Unit 23B,420893,The Woman in Unit 23B,"Drama,Horror,Romance",6.4,504.0
tt6180509,I Got Next,1478423,,,,
tt6187030,Barnvakten,764381,,,,
tt6201964,Das dunkle Haus am Rande des Waldes,483272,Das Dunkle Haus am Rande des Waldes,"Drama,Horror",,
tt6204830,American Guinea Pig: Sacrifice,434280,American Guinea Pig: Sacrifice,Horror,4.3,335.0
tt6208130,Hold Your Breath,856085,,,8.1,17.0
tt6220406,Zombiology: Enjoy Yourself Tonight,455650,Zombiology: Enjoy Yourself Tonight,"Comedy,Horror",4.6,463.0
tt6222878,The Haunted House,734506,The Haunted House,Horror,6.2,10.0
tt6240858,Deadbox,407740,Caja de Muerto,"Action,Mystery,Thriller",,
tt6250952,Resolut,456551,,,5.8,22.0
tt6255230,Clown Motel: Spirits Arise,608512,Clown Motel: Spirits Arise,Horror,2.9,3959.0
tt6257530,Home Invasion,1526837,,,,
tt6263732,Pisthaco,639783,Pishtaco,Horror,5.4,7.0
tt6264182,Candy Corn,590050,Candy Corn,"Horror,Thriller",4.1,1810.0
tt6264928,Blood 13,533284,Blood 13,"Crime,Drama,Horror",5.4,760.0
tt6266838,I.V. League,1514108,,,7.5,15.0
tt6267110,Bikini Car Wash Massacre,542440,Bikini Car Wash Massacre,Comedy,5.1,36.0
tt6272392,Heroine Cruelty Story XIV,866705,,,,
tt6287282,Conscientia,492135,,,8.0,10.0
tt6293780,Scared to Death,1299357,Scared to Death,"Comedy,Horror",4.5,138.0
tt6332764,What the Waters Left Behind,462593,What the Waters Left Behind,"Horror,Thriller",3.9,2188.0
tt6345052,Mayday,1129106,,,3.1,25.0
tt6354386,Yatinsotests,444033,,,6.1,85.0
tt6354638,Mo,412998,Mo,"Comedy,Horror",5.5,116.0
tt6362250,Apócrifo,603963,,,,
tt6369934,Vengeful Beast,385593,Nikutai no yaju,Crime,,
tt6371934,Twin Spirit,378723,Twin Spirit,"Drama,Horror,Mystery",5.3,12.0
tt6389600,School Tales,435040,School Tales,Horror,5.7,98.0
tt6395208,Good Business,468447,,,6.1,272.0
tt6398778,Your Date Is Here,475425,,,6.5,83.0
tt6417144,The Mothman of Point Pleasant,459210,The Mothman of Point Pleasant,Documentary,6.0,701.0
tt6446882,Music and Dream,400586,Music and Dream,"Horror,Thriller",,
tt6448486,Mysterious Plate,495195,Death Ouija,Horror,2.1,10.0
tt6449724,Room 704,701017,Room 704,"Horror,Thriller",,
tt6458286,The Ash: Safe Haven,662983,,,7.4,76.0
tt6474196,The Box,484087,,,7.1,10.0
tt6483596,Grave Torture,395681,,,6.5,126.0
tt6487616,Vampire,486460,,,5.9,44.0
tt6494502,Turnover,354386,,,5.8,11.0
tt6498220,Another Plan from Outer Space,664442,Another Plan from Outer Space,"Drama,Sci-Fi,Thriller",2.9,214.0
tt6502818,Prom Queen,443413,Prom Queen,Thriller,3.3,9.0
tt6509330,Blood Paradise,540836,Blood Paradise,"Comedy,Horror,Mystery",4.1,242.0
tt6523316,The Purge Bahrain Edition,1408847,,,7.2,40.0
tt6528956,St. Zombie Girls' High School,487998,St. Zombie Girls' High School,"Action,Horror",3.4,13.0
tt6539492,The Greenhouse,890991,,,5.6,6.0
tt6542164,Horror Urban Legend File: Hikiko's Curse,1152459,Hikikos Curse and Other Urban Legends,Horror,,
tt6549222,Girl's Camp,982112,,,2.8,18.0
tt6552202,"Hasta La Vista, Baby",1384727,,,,
tt6561576,Bad Candy,520963,Bad Candy,"Horror,Thriller",4.0,3566.0
tt6566600,Sleepless Nights,479576,Sleepless Nights,"Fantasy,Horror",4.4,153.0
tt6570372,Gags the Clown,483096,Gags the Clown,"Comedy,Horror",4.8,1014.0
tt6610168,Spook Bridge,1467408,Spook Bridge,Horror,6.9,113.0
tt6611006,Parasomnia,600040,,,6.2,5.0
tt6619196,Clean,1008732,Clean,"Comedy,Drama,Horror",,
tt6640214,Alpha Delta Zatan,507211,Alpha Delta Zatan,"Horror,Mystery,Thriller",3.7,107.0
tt6644200,A Quiet Place,447332,A Quiet Place,"Drama,Horror,Sci-Fi",7.5,656952.0
tt6653954,Skeleton Key 3 Part 2,831207,,,4.9,45.0
tt6658388,Ao Lado,1496168,,,,
tt6661366,Toxic Schlock,589565,Toxic Schlock,Horror,5.4,56.0
tt6680092,Summoning,451338,,,,
tt6687734,Shororipu 1,883428,Shororipu,"Crime,Thriller",6.4,59.0
tt6710826,The Jurassic Games,504982,The Jurassic Games,"Action,Horror,Sci-Fi",3.9,3398.0
tt6715286,Stacey & the Alien,476489,,,6.0,23.0
tt6716346,The Book of Life,808207,The Book of Life,Thriller,7.3,20.0
tt6720700,Flow,465996,,,5.9,17.0
tt6723834,Holiday Fear,489375,,,5.9,94.0
tt6744058,Dark Tales,738170,Dark Tales,Horror,4.3,96.0
tt6760836,Delusion,457471,Delusion,"Horror,Thriller",4.9,32.0
tt6762642,Invasor,1141642,,,,
tt6773982,Tokyo Videos of Horror,166946,,,5.3,122.0
tt6777926,Tokyo Videos of Horror 11,452055,,,4.7,32.0
tt6777954,The Omnipotence of Dreams,751251,The Omnipotence of Dreams,"Comedy,Fantasy,Horror",3.2,30.0
tt6807254,Vanilla Cake,479795,,,5.5,143.0
tt6807256,Fear Level,513297,Fear Level,Horror,2.6,691.0
tt6838986,Akado,465709,,,6.9,41.0
tt6846978,Escape: Puzzle of Fear,726217,Escape: Puzzle of Fear,"Horror,Mystery,Thriller",3.5,733.0
tt6851176,Dream Reapers,1264910,,,,
tt6852154,Abduction 2: Revenge of the Hive Queen,930314,Abduction 2: Revenge of the Hive Queen,Horror,4.3,32.0
tt6855276,Latched,473466,,,6.4,199.0
tt6856592,#Captured,476424,#Captured,"Horror,Thriller",3.1,1265.0
tt6857298,Frightening Embroidery Shoes,611722,Frightening Embroidery Shoes,"Drama,Horror,Mystery",5.4,14.0
tt6857308,Ghost in Barber's,557570,Ghost in Barber's,"Horror,Mystery,Thriller",4.2,22.0
tt6864284,The Haunted Girl,1287123,Han yue ku deng,Horror,,
tt6874082,Vore,484561,,,6.0,16.0
tt6877562,Hurt,530156,Hurt,"Drama,Horror,Mystery",3.5,521.0
tt6879082,Scary Road is Fun,382481,Scary Road Is Fun,Comedy,,
tt6896170,Here There Be Tygers,1310350,,,4.3,17.0
tt6910670,Far from the Apple Tree,545308,Far from the Apple Tree,Fantasy,4.9,115.0
tt6910730,Suburban Coffin,572485,Suburban Coffin,"Comedy,Fantasy,Horror",3.8,369.0
tt6915006,Chandi: The Power of Woman,303350,Chandi,Action,7.1,23.0
tt6922804,Lilith,565964,Lilith,Horror,3.1,279.0
tt6935490,Don't Look Away,483774,,,5.2,1215.0
tt6942450,Lechmi,471714,Lechmi,"Comedy,Crime,Horror",4.8,53.0
tt6958030,1921,492181,1921,"Horror,Mystery,Romance",4.2,1645.0
tt6963860,SockMonster,547092,,,6.7,39.0
tt6969814,Mollywood,606728,Mollywood,Thriller,2.5,160.0
tt7029854,The Mansion,437739,The Mansion,"Comedy,Horror",4.6,3113.0
tt7040832,I'm Poppy: The Film,626370,,,5.4,171.0
tt7058498,Hunter's Weekend,651442,Hunter's Weekend,"Comedy,Horror",5.1,27.0
tt7073516,Pretham Undu Sookshikkuka,465387,Pretham Undu Sookshikkuka,"Comedy,Horror",6.5,25.0
tt7073518,7 from Etheria,464329,7 from Etheria,"Action,Comedy,Fantasy",5.1,134.0
tt7085724,Road to Hell,507112,Road to Hell,"Action,Crime,Horror",4.7,1167.0
tt7093188,Darkside Stories,1390252,Darkside Stories,"Horror,Thriller",8.1,38.0
tt7093968,Chickens Blood,567418,Chickens Blood,Horror,3.3,71.0
tt7108862,M.I.A. A Greater Evil,523938,M.I.A. A Greater Evil,"Drama,Horror,Mystery",3.4,454.0
tt7111104,Punk-Fu Zombie,464975,Punk Fu Zombie,"Comedy,Horror",4.2,63.0
tt7134488,Evil's Edge,707446,,,,
